"tester_index","tester_config","loadboard_type","setup_change","Package","apu_tester","package_type","pin","package_size","Lot_Name","quantity","Lot_Weight","device_name","Setup_Time","Completion_Time","capacity"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832167","13805","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 05:21:16","88918.3577"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832165","13786","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 09:05:31","88918.3577"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832163","13806","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 12:50:05","88918.3577"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832169","7502","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 14:52:35","88918.3577"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832166","13813","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 18:37:16","88918.3577"
"27","ETS-2-64","6570845A","","3X3","27",NULL,NULL,NULL,"5832168","13812","1185","S54335ADRCR-G2","09/17/2015 09:28:13","09/18/2015 22:21:56","88918.3577"
"27","ETS-2-64","6588064A","setup change","3X3","27",NULL,NULL,NULL,"5778841","5034","2920","1622IDRCT-URR&","09/18/2015 22:21:56","09/19/2015 02:29:33",""
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5835123","6894","1089","5633BRTER-KDG2","09/17/2015 09:28:13","09/17/2015 11:35:19","78064.9412"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837514","11350","993","5633BRTER-KDG2","09/17/2015 09:28:13","09/17/2015 15:03:56","78064.9412"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5846716","11969","741","65633AKRTER-G2","09/17/2015 09:28:13","09/17/2015 18:33:38","82589.1594"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5836671","13801","1028","65633BKRTER-G2","09/17/2015 09:28:13","09/17/2015 22:53:24","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5836666","13468","1028","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 03:06:55","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5836669","13812","1028","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 07:26:53","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5836675","6896","1028","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 09:37:11","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837061","13801","1009","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 13:56:57","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837068","6899","1009","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 16:07:18","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837060","13803","1009","65633BKRTER-G2","09/17/2015 09:28:13","09/18/2015 20:27:06","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837066","13769","1009","65633BKRTER-G2","09/17/2015 09:28:13","09/19/2015 00:46:16","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5837492","6896","993","65633BKRTER-G2","09/17/2015 09:28:13","09/19/2015 02:56:34","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5843111","13804","842","65633BKRTER-G2","09/17/2015 09:28:13","09/19/2015 07:16:23","78715.6499"
"29","ETS-2-64","6569306A","","3X3","29",NULL,NULL,NULL,"5849181","6893","664","PS65633RTER-G2","09/17/2015 09:28:13","09/19/2015 09:17:18","82766.1994"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5838596","4220","15.95","D97374Q4M-LNKE","09/17/2015 09:28:13","09/17/2015 12:51:46","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5841668","3946","14.53","D97374Q4M-LNKE","09/17/2015 09:28:13","09/17/2015 16:02:10","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5845898","4857","13.43","D97374Q4M-LNKE","09/17/2015 09:28:13","09/17/2015 19:56:18","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5841659","3930","14.25","D97374Q4M-LNKE","09/17/2015 09:28:13","09/17/2015 23:05:56","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5805412","7898","26.13","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 05:26:02","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830638","3924","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 06:20:40","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830627","6589","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 07:51:43","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830631","7801","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 09:39:20","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830633","4863","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 10:46:47","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830636","7771","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 12:34:00","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5842781","7768","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 14:21:10","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5830637","5057","1341","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 15:31:16","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5833878","7630","1242","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 17:16:33","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5833879","7776","1242","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 19:03:49","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5833885","7682","1242","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 20:49:49","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5833882","7579","1242","D97374Q4M-LNKE","09/17/2015 09:28:13","09/18/2015 22:34:24","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5833881","7874","1242","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 00:23:01","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5838589","7817","1062","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 02:10:51","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5838587","7784","1062","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 03:58:14","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5841664","7702","964","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 05:44:29","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5845887","7845","854","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 07:32:42","67001.7077"
"30","ETS-2-64","6578688B","","4.5X3.5","30",NULL,NULL,NULL,"5845897","7836","854","D97374Q4M-LNKE","09/17/2015 09:28:13","09/19/2015 09:20:48","67001.7077"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5825759","7835","1452","PS53513RVER-LN","09/17/2015 09:28:13","09/17/2015 12:09:39","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5825763","7708","1452","PS53513RVER-LN","09/17/2015 09:28:13","09/17/2015 14:48:29","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5829631","7726","1336","PS53513RVER-LN","09/17/2015 09:28:13","09/17/2015 17:27:42","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5829641","7876","1336","PS53513RVER-LN","09/17/2015 09:28:13","09/17/2015 20:09:58","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5829643","7509","1336","PS53513RVER-LN","09/17/2015 09:28:13","09/17/2015 22:44:44","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5829634","7689","1336","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 01:23:11","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5829642","7876","1336","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 04:05:28","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5832736","7737","1239","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 06:44:54","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5832742","7826","1239","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 09:26:09","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5832737","7825","1239","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 12:07:23","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5832733","7748","1239","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 14:47:03","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5838910","7792","1042","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 17:27:36","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5838917","7831","1042","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 20:08:58","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5838907","7818","1042","PS53513RVER-LN","09/17/2015 09:28:13","09/18/2015 22:50:03","70313.3424"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5841740","7817","949","PS53515RVER-LN","09/17/2015 09:28:13","09/19/2015 01:28:30","67710.187"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5841736","7831","949","PS53515RVER-LN","09/17/2015 09:28:13","09/19/2015 04:07:13","67710.187"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5841746","6501","949","PS53515RVER-LN","09/17/2015 09:28:13","09/19/2015 06:19:09","67710.187"
"31","ETS-2-64","6543758C","","4.5X3.5","31",NULL,NULL,NULL,"5820733","7567","1604","S53515ARVER-LN","09/17/2015 09:28:13","09/19/2015 08:48:43","73354.3784"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5841920","10021","17.46","BQ24196RGER-RY","09/17/2015 09:28:13","09/17/2015 17:30:13","60916.1255"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5844287","10030","16.81","BQ24196RGER-RY","09/17/2015 09:28:13","09/18/2015 01:32:39","60916.1255"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5839096","9906","18.21","BQ24196RGER-RY","09/17/2015 09:28:13","09/18/2015 09:29:08","60916.1255"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5825388","10020","22.17","BQ24196RGER-RY","09/17/2015 09:28:13","09/18/2015 17:31:05","60916.1255"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5839911","10018","17.46","BQ24196RGER-RY","09/17/2015 09:28:13","09/19/2015 01:32:57","60916.1255"
"32","ETS-2-128","6525585A","","4X4","32",NULL,NULL,NULL,"5844294","9600","16.39","BQ24196RGER-RY","09/17/2015 09:28:13","09/19/2015 09:14:45","60916.1255"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5850141","15027","1041","PS54821RHLR2-R","09/17/2015 09:28:13","09/17/2015 15:20:43","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5837748","13500","989","PS54821RHLR2-R","09/17/2015 09:28:13","09/17/2015 20:37:30","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5841063","15091","900","PS54821RHLR2-R","09/17/2015 09:28:13","09/18/2015 02:31:30","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5841064","15078","900","PS54821RHLR2-R","09/17/2015 09:28:13","09/18/2015 08:25:12","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5841066","12138","900","PS54821RHLR2-R","09/17/2015 09:28:13","09/18/2015 13:10:07","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5841059","15073","900","PS54821RHLR2-R","09/17/2015 09:28:13","09/18/2015 19:03:42","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5841060","12736","900","PS54821RHLR2-R","09/17/2015 09:28:13","09/19/2015 00:02:37","61549.9821"
"33","ETS-2-64","6487925B","","3.5X3.5","33",NULL,NULL,NULL,"5845049","15076","786","PS54821RHLR2-R","09/17/2015 09:28:13","09/19/2015 05:56:16","61549.9821"
"33","ETS-2-64","6570729C","","8X8","33",NULL,NULL,NULL,"5832988","1677","20.38","TPS2388RTQR-C","09/19/2015 05:56:16","09/19/2015 08:44:14","2726.33216"
"33","ETS-2-64","6570729C","setup change","8X8","33",NULL,NULL,NULL,"5832978","1677","20.38","TPS2388RTQR-C","09/19/2015 05:56:16","09/19/2015 07:22:45","2726.33216"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841070","13812","900","N1006030RTER-C","09/17/2015 09:28:13","09/17/2015 12:48:42","99702.0735"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841069","13802","900","N1006030RTER-C","09/17/2015 09:28:13","09/17/2015 16:09:03","99702.0735"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5840296","11297","924","PS54218RTER3-C","09/17/2015 09:28:13","09/17/2015 18:46:55","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841082","13798","900","PS54218RTER3-C","09/17/2015 09:28:13","09/17/2015 21:59:30","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841075","13762","900","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 01:11:36","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841089","13808","900","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 04:24:20","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841078","13808","900","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 07:37:03","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841088","12622","900","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 10:33:19","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5841080","13741","900","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 13:45:07","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5807349","13794","654","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 16:57:39","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5852392","13798","574","PS54218RTER3-C","09/17/2015 09:28:13","09/18/2015 20:10:15","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5852393","9901","10.41","PS54218RTER3-C","09/17/2015 09:28:13","09/19/2015 07:19:12","101077.275"
"34","ETS-2-64","6522212C","","3X3","34",NULL,NULL,NULL,"5825029","13807","1393","PS54218RTER4-C","09/17/2015 09:28:13","09/18/2015 23:22:57","101077.275"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5810741","15091","2010","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 13:48:52","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5810743","15111","2010","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 18:09:53","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5812741","15083","1941","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 22:30:24","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5812745","15101","1941","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 02:51:14","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5818228","15099","1771","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 07:12:02","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5822165","15113","1660","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 11:33:05","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5822170","15110","1660","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 15:54:04","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5822162","15113","1660","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 20:15:07","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5822163","15110","1660","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 00:36:06","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5825215","15117","1565","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 04:57:13","83689.4118"
"35","ETS-2M-64","6571778A","","3.5X3.5","35",NULL,NULL,NULL,"5825219","15097","1565","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 09:17:59","83689.4118"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5826419","9927","1359","1622RSMR1-G2YK","09/17/2015 09:28:13","09/17/2015 12:57:10","68739.1736"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5838744","5020","974","1622RSMR1-G2YK","09/17/2015 09:28:13","09/17/2015 14:43:20","68739.1736"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5835779","7147","15.41","51631RSMR-G2YK","09/17/2015 09:28:13","09/17/2015 20:27:23","66896.3003"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5835777","10064","14.68","51631RSMR-G2YK","09/17/2015 09:28:13","09/18/2015 04:31:27","66896.3003"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5841951","5004","13.53","S51624RSMR-G2K","09/17/2015 09:28:13","09/18/2015 08:32:39","48793.8024"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5836649","10070","14.85","S51624RSMR-G2K","09/17/2015 09:28:13","09/18/2015 16:37:00","48793.8024"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5839055","10056","969","S51624RSMR-G2K","09/17/2015 09:28:13","09/18/2015 21:34:47","48793.8024"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5839831","10065","941","S51624RSMR-G2K","09/17/2015 09:28:13","09/19/2015 02:32:49","48793.8024"
"36","ETS-2-64","6541533C","","4X4","36",NULL,NULL,NULL,"5841236","10075","895","S51624RSMR-G2K","09/17/2015 09:28:13","09/19/2015 07:31:10","48793.8024"
"37","ETS-2-128","6530035A","","3X3","37",NULL,NULL,NULL,"5839897","13824","16.42","1211DSCR1-G2YK","09/17/2015 09:28:13","09/17/2015 20:32:45","208380.42"
"37","ETS-2-128","6530035A","","3X3","37",NULL,NULL,NULL,"5839894","13819","16.42","1211DSCR1-G2YK","09/17/2015 09:28:13","09/18/2015 07:37:04","208380.42"
"37","ETS-2-128","6530035A","","3X3","37",NULL,NULL,NULL,"5839900","13818","16.42","1211DSCR1-G2YK","09/17/2015 09:28:13","09/18/2015 18:41:19","208380.42"
"37","ETS-2-128","6530035A","","3X3","37",NULL,NULL,NULL,"5839903","13815","16.42","1211DSCR1-G2YK","09/17/2015 09:28:13","09/19/2015 05:45:26","208380.42"
"37","ETS-2-128","6530035A","","3X3","37",NULL,NULL,NULL,"5839892","13810","1132","1211DSCR1-G2YK","09/17/2015 09:28:13","09/19/2015 07:21:52","208380.42"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5840978","17269","1095","PS62742DSSR-LK","09/17/2015 09:28:13","09/17/2015 11:48:10","178952.44"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5840979","17216","1095","PS62742DSSR-LK","09/17/2015 09:28:13","09/17/2015 14:07:43","178952.44"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5818946","17218","1751","PS62745DSSR-LK","09/17/2015 09:28:13","09/17/2015 18:25:38","96506.1818"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5834861","6890","17","S62740DSSR1-LK","09/17/2015 09:28:13","09/17/2015 23:57:20","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5828932","17248","1460","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 02:26:34","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5828928","17183","1460","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 04:55:13","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5828935","8640","1460","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 06:10:28","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5834854","17273","1268","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 08:39:54","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5834860","12383","1268","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 10:27:18","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5837553","17276","1167","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 12:56:46","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5837556","17278","1167","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 15:26:14","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5837554","17274","1167","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 17:55:41","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5837557","9847","1167","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 19:21:18","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5844138","17279","1000","S62740DSSR1-LK","09/17/2015 09:28:13","09/18/2015 21:50:47","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5844145","17272","1000","S62740DSSR1-LK","09/17/2015 09:28:13","09/19/2015 00:20:12","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5844143","17274","1000","S62740DSSR1-LK","09/17/2015 09:28:13","09/19/2015 02:49:38","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5844137","17275","1000","S62740DSSR1-LK","09/17/2015 09:28:13","09/19/2015 05:19:05","167572.645"
"38","ETS-2-64","6552808A","","3X2","38",NULL,NULL,NULL,"5844139","17277","1000","S62740DSSR1-LK","09/17/2015 09:28:13","09/19/2015 07:48:33","167572.645"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5810745","15106","2010","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 13:49:08","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5810740","15084","2010","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 18:09:40","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5810744","15112","2010","7A8300RGRR-G2K","09/17/2015 09:28:13","09/17/2015 22:30:42","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5812744","15109","1941","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 02:51:40","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5818226","15080","1771","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 07:12:09","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5816377","15104","1835","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 11:33:02","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5816375","15109","1835","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 15:54:00","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5818229","15098","1771","7A8300RGRR-G2K","09/17/2015 09:28:13","09/18/2015 20:14:47","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5818224","15106","1771","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 00:35:43","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5825216","15102","1565","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 04:56:34","83689.4118"
"39","ETS-2M-64","6571778A","","3.5X3.5","39",NULL,NULL,NULL,"5825217","15116","1565","7A8300RGRR-G2K","09/17/2015 09:28:13","09/19/2015 09:17:39","83689.4118"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5841037","13800","19.96","A8001DRBR1-G2K","09/17/2015 09:28:13","09/17/2015 20:31:36","203416.216"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5841041","7167","19.96","A8001DRBR1-G2K","09/17/2015 09:28:13","09/18/2015 02:16:37","203416.216"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5844170","9784","19.03","A8001DRBR1-G2K","09/17/2015 09:28:13","09/18/2015 10:07:15","203416.216"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5815127","13606","27.04","A8001DRBR1-G2K","09/17/2015 09:28:13","09/18/2015 21:01:20","203416.216"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5822907","6908","2296","A8001DRBR1-G2K","09/17/2015 09:28:13","09/18/2015 21:51:13","203416.216"
"40","ETM-4-64","6555613B","","3X3","40",NULL,NULL,NULL,"5841038","13798","1755","A8001DRBR1-G2K","09/17/2015 09:28:13","09/18/2015 23:29:54","203416.216"
