LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE
8073119,BQ25892RTWR-G2,4X4           ,RTWST300     ,10080,2074.00,8073119,4410,1,        11.71,      11.89,     21.51,,12/07/2015 06:06:13,
8076941,TPS2555DRCR-C ,3X3           ,DRC          ,11897,2057.00,8076941,4410,1,         12.9,      12.19,     20.45,,12/07/2015 06:06:13,
8076939,TPS2555DRCR-C ,3X3           ,DRC          ,13814,2057.00,8076939,4410,1,         12.9,      12.19,     20.45,,12/07/2015 06:06:13,
8076940,TPS2555DRCR-C ,3X3           ,DRC          ,13783,2057.00,8076940,4410,1,         12.9,      12.19,     20.45,,12/07/2015 06:06:13,
8076942,TPS2555DRCR-C ,3X3           ,DRC          ,6905,2057.00,8076942,4410,1,         12.9,      12.19,     20.45,,12/07/2015 06:06:13,
8076938,TPS2555DRCR-C ,3X3           ,DRC          ,13792,2057.00,8076938,4410,1,         12.9,      12.19,     20.45,,12/07/2015 06:06:13,
8078518,D3211A1RGPR-G2,4X4           ,RGPST300     ,6345,2052.00,8078518,4410,1,        12.39,      11.23,     19.95,,12/07/2015 06:06:13,
8078519,D3211A1RGPR-G2,4X4           ,RGPST300     ,5029,2052.00,8078519,4410,1,        12.39,      11.23,     19.95,,12/07/2015 06:06:13,
8075480,S51200DRCR-G2Y,3X3           ,DRC300LLF    ,16013,2049.00,8075480,4410,1,        11.69,      11.46,     20.84,,12/07/2015 06:06:13,
8079094,D3211A1RGPR-G2,4X4           ,RGPST300     ,5033,2042.00,8079094,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8079089,D3211A1RGPR-G2,4X4           ,RGPST300     ,10044,2042.00,8079089,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8079093,D3211A1RGPR-G2,4X4           ,RGPST300     ,4251,2042.00,8079093,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8078897,Q24314ADSGR-G2,2X2           ,DSGST        ,22240,2042.00,8078897,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8078900,Q24314ADSGR-G2,2X2           ,DSGST        ,24808,2042.00,8078900,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8078898,Q24314ADSGR-G2,2X2           ,DSGST        ,24823,2042.00,8078898,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8078899,Q24314ADSGR-G2,2X2           ,DSGST        ,24831,2042.00,8078899,4410,1,        12.39,      11.23,     19.85,,12/07/2015 06:06:13,
8101347,PS65633RTER-G2,3X3           ,RTE300       ,640,2000.00,8101347,4410,1,        12.88,      12.14,     19.85,,12/07/2015 06:06:13,
8090648,BQ24196RGER-RY,4X4           ,RGELLF       ,9944,1983.00,8090648,4410,1,        11.67,       7.74,     16.49,,12/07/2015 06:06:13,
8072617,BQ24196RGER-RY,4X4           ,RGELLF       ,9799,1973.00,8072617,4410,1,         6.34,       7.74,     21.72,,12/07/2015 06:06:13,
8081594,53819ARGTR1-LK,3X3           ,RGTST        ,11519,1965.00,8081594,4410,1,        12.39,      11.23,     19.08,,12/07/2015 06:06:13,
8098465,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3688,1947.00,8098465,4410,1,         23.9,      17.93,     14.09,,12/07/2015 06:06:13,
8098459,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,2765,1947.00,8098459,4410,1,         23.9,      17.93,     14.09,,12/07/2015 06:06:13,
8098464,3315RGFR-G2S2Y,7X5           ,RGFMCM300    ,3662,1947.00,8098464,4410,1,         23.9,      17.93,     14.09,,12/07/2015 06:06:13,
8080738,TPS2555DRCR-C ,3X3           ,DRC          ,13817,1944.00,8080738,4410,1,         12.9,      12.19,     19.32,,12/07/2015 06:06:13,
8080739,TPS2555DRCR-C ,3X3           ,DRC          ,13821,1944.00,8080739,4410,1,         12.9,      12.19,     19.32,,12/07/2015 06:06:13,
8080742,TPS2555DRCR-C ,3X3           ,DRC          ,13816,1944.00,8080742,4410,1,         12.9,      12.19,     19.32,,12/07/2015 06:06:13,
8080740,TPS2555DRCR-C ,3X3           ,DRC          ,13804,1944.00,8080740,4410,1,         12.9,      12.19,     19.32,,12/07/2015 06:06:13,
8080741,TPS2555DRCR-C ,3X3           ,DRC          ,13800,1944.00,8080741,4410,1,         12.9,      12.19,     19.32,,12/07/2015 06:06:13,
8082262,D3211A1RGPR-G2,4X4           ,RGPST300     ,5688,1941.00,8082262,4410,1,        12.39,      11.23,     18.84,,12/07/2015 06:06:13,
8082261,D3211A1RGPR-G2,4X4           ,RGPST300     ,10059,1941.00,8082261,4410,1,        12.39,      11.23,     18.84,,12/07/2015 06:06:13,
8082263,D3211A1RGPR-G2,4X4           ,RGPST300     ,5033,1941.00,8082263,4410,1,        12.39,      11.23,     18.84,,12/07/2015 06:06:13,
8082217,Q24314ADSGR-G2,2X2           ,DSGST        ,24825,1941.00,8082217,4410,1,        12.39,      11.23,     18.84,,12/07/2015 06:06:13,
8095042,2549IRTERQ1-G2,3X3           ,RTE300       ,10670,1924.00,8095042,4410,1,           22,      17.29,     15.12,,12/07/2015 06:06:13,
8095040,2549IRTERQ1-G2,3X3           ,RTE300       ,13767,1924.00,8095040,4410,1,           22,      17.29,     15.12,,12/07/2015 06:06:13,
8095041,2549IRTERQ1-G2,3X3           ,RTE300       ,13727,1924.00,8095041,4410,1,           22,      17.29,     15.12,,12/07/2015 06:06:13,
8083981,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4468,1879.00,8083981,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8083980,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4419,1879.00,8083980,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8083982,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4433,1879.00,8083982,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8083977,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4393,1879.00,8083977,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8083983,AFE032IRGZR-C ,7X7           ,RGZVTT       ,2715,1879.00,8083983,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8083985,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4114,1879.00,8083985,4410,1,        14.73,      13.79,     18.44,,12/07/2015 06:06:13,
8082327,S51200DRCR-G2Y,3X3           ,DRC300LLF    ,16588,1842.00,8082327,4410,1,        11.63,      11.46,     18.83,,12/07/2015 06:06:13,
8085674,D3211A1RGPR-G2,4X4           ,RGPST300     ,10075,1841.00,8085674,4410,1,        12.39,      11.23,     17.84,,12/07/2015 06:06:13,
8085676,D3211A1RGPR-G2,4X4           ,RGPST300     ,5541,1841.00,8085676,4410,1,        12.39,      11.23,     17.84,,12/07/2015 06:06:13,
8085677,D3211A1RGPR-G2,4X4           ,RGPST300     ,5038,1841.00,8085677,4410,1,        12.39,      11.23,     17.84,,12/07/2015 06:06:13,
8085664,D3211A1RGPR-G2,4X4           ,RGPST300     ,10070,1841.00,8085664,4410,1,        12.39,      11.23,     17.84,,12/07/2015 06:06:13,
8085672,D3211A1RGPR-G2,4X4           ,RGPST300     ,10071,1841.00,8085672,4410,1,        12.39,      11.23,     17.84,12/06/2015 03:29:18,12/07/2015 06:06:13,CLFTEA46
8086122,AFE032IRGZR-C ,7X7           ,RGZVTT       ,2171,1807.00,8086122,4410,1,        14.73,      13.79,     17.71,,12/07/2015 06:06:13,
8086119,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4457,1807.00,8086119,4410,1,        14.73,      13.79,     17.71,,12/07/2015 06:06:13,
8086124,AFE032IRGZR-C ,7X7           ,RGZVTT       ,3516,1807.00,8086124,4410,1,        14.73,      13.79,     17.71,,12/07/2015 06:06:13,
8086121,AFE032IRGZR-C ,7X7           ,RGZVTT       ,3621,1807.00,8086121,4410,1,        14.73,      13.79,     17.71,,12/07/2015 06:06:13,
8086116,AFE032IRGZR-C ,7X7           ,RGZVTT       ,4440,1807.00,8086116,4410,1,        14.73,      13.79,     17.71,,12/07/2015 06:06:13,
8087195,3210A0RGPR1-G2,4X4           ,RGPST300     ,10078,1802.00,8087195,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087199,3210A0RGPR1-G2,4X4           ,RGPST300     ,10075,1802.00,8087199,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087196,3210A0RGPR1-G2,4X4           ,RGPST300     ,7029,1802.00,8087196,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087193,3210A0RGPR1-G2,4X4           ,RGPST300     ,10077,1802.00,8087193,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087198,3210A0RGPR1-G2,4X4           ,RGPST300     ,10078,1802.00,8087198,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087200,3210A0RGPR1-G2,4X4           ,RGPST300     ,10074,1802.00,8087200,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8087194,3210A0RGPR1-G2,4X4           ,RGPST300     ,10079,1802.00,8087194,4410,1,        12.39,      11.23,     17.45,,12/07/2015 06:06:13,
8085750,A8001DRBR2-G2K,3X3           ,DRB300       ,13803,1799.00,8085750,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085753,A8001DRBR2-G2K,3X3           ,DRB300       ,6912,1799.00,8085753,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085751,A8001DRBR2-G2K,3X3           ,DRB300       ,13811,1799.00,8085751,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085752,A8001DRBR2-G2K,3X3           ,DRB300       ,12638,1799.00,8085752,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085757,A8001DRBR2-G2K,3X3           ,DRB300       ,8344,1798.00,8085757,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085785,7A8300RGWR-G2K,5X5           ,RGW300       ,7907,1798.00,8085785,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085758,A8001DRBR2-G2K,3X3           ,DRB300       ,6899,1798.00,8085758,4410,1,        12.88,      12.14,     17.83,,12/07/2015 06:06:13,
8085896,TPS2555DRCR-C ,3X3           ,DRC          ,10747,1793.00,8085896,4410,1,         12.9,      12.19,     17.81,,12/07/2015 06:06:13,
8085897,TPS2555DRCR-C ,3X3           ,DRC          ,6892,1793.00,8085897,4410,1,         12.9,      12.19,     17.81,12/06/2015 02:30:45,12/07/2015 06:06:13,CLFTEA72
8084702,S51123RGER1-BY,4X4           ,RGELLF       ,9888,1775.00,8084702,4410,1,        11.43,      11.25,     18.16,,12/07/2015 06:06:13,
