actual_tester_index,tester_index,tester_config,loadboard_type,setup_change,Package,apu_tester,package_type,package_size,device_name,Completion_Time
,71,ETS-1-64,6516394A,,3X3,71,NULL,NULL,PS54326RGTR-LY,09/22/2015 11:31:31
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,PS54326RGTR-LY,09/22/2015 14:14:25
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53312RGTR-G2Y,09/22/2015 17:00:45
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53312RGTR-G2Y,09/22/2015 21:40:17
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53312RGTR-G2Y,09/23/2015 02:58:42
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53511RGTR-G2Y,09/23/2015 08:05:04
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53511RGTR-G2Y,09/23/2015 12:40:44
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53511RGTR-G2Y,09/23/2015 15:13:32
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53511RGTR-G2Y,09/23/2015 20:20:05
,71,ETS-1-64,6516394A,setup change,3X3,71,NULL,NULL,S53511RGTR-G2Y,09/24/2015 01:26:33
,71,ETS-1-64,6553821A,setup change,5.5X3.5,71,NULL,NULL,122QRHLRQ1-BS2,09/24/2015 04:07:25
,72,ETS-2-64,6528944B,,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 08:48:57
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 11:50:21
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 13:26:28
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 16:27:53
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 19:29:22
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/22/2015 22:30:40
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/23/2015 01:32:07
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,DRV2603RUNR-G2,09/23/2015 04:43:55
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,DRV2603RUNR-G2,09/23/2015 07:55:47
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,V2603V1RUNR-G2,09/23/2015 18:52:27
,72,ETS-2-64,6528944B,setup change,2X2,72,NULL,NULL,603V1RUNR-G2N#,09/24/2015 05:16:52
,73,ETS-2-64,6542777B,,6X6,73,NULL,NULL,1311031RHAR-G2,09/22/2015 10:50:51
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/22/2015 16:02:47
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/22/2015 18:39:22
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/22/2015 23:51:22
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/23/2015 05:03:15
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/23/2015 10:15:00
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/23/2015 15:26:38
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/23/2015 20:10:26
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAR-G2,09/24/2015 01:21:29
,73,ETS-2-64,6542777B,setup change,6X6,73,NULL,NULL,PS40428RHAT-G2,09/24/2015 03:26:19
,73,ETS-2-64,6507988A,setup change,3.5X3.5,73,NULL,NULL,PS51117RGYR1-B,09/24/2015 05:01:08
CLFTEA30,74,ETS-2-64,6569306A,,3X3,74,NULL,NULL,5633ARTER-KDG2,09/22/2015 09:57:39
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,5633ARTER-KDG2,09/22/2015 12:33:19
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/22/2015 16:31:37
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633AKRTER-G2,09/22/2015 19:24:02
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633AKRTER-G2,09/22/2015 21:25:16
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 01:14:01
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 04:59:39
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 08:48:10
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 10:57:48
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 14:51:21
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 18:37:55
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,65633BKRTER-G2,09/23/2015 22:20:26
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,PS65633RTER-G2,09/24/2015 01:24:34
CLFTEA30,74,ETS-2-64,6569306A,setup change,3X3,74,NULL,NULL,PS65633RTER-G2,09/24/2015 03:25:29
CLFTEA30,74,ETS-2-64,6517878B,setup change,4X4,74,NULL,NULL,PS53313RGER-G2,09/24/2015 05:33:23
,75,ETS-2-64,6552808A,,3X2,75,NULL,NULL,PS62742DSSR-LK,09/22/2015 08:26:08
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,PS62742DSSR-LK,09/22/2015 09:57:31
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,PS62742DSSR-LK,09/22/2015 12:17:03
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/22/2015 14:46:28
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/22/2015 16:45:09
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/22/2015 19:14:22
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/22/2015 20:29:37
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/22/2015 22:58:46
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 01:27:22
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 03:14:46
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 05:22:37
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 07:51:58
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 10:20:26
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 12:49:28
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 14:15:05
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 15:30:16
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 17:59:33
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 19:47:28
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/23/2015 22:16:43
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/24/2015 00:46:06
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/24/2015 03:15:14
,75,ETS-2-64,6552808A,setup change,3X2,75,NULL,NULL,S62740DSSR1-LK,09/24/2015 05:44:38
,76,ETS-2-64,6575577B,,3X3,76,NULL,NULL,PS62134DRGTR-L,09/22/2015 09:57:59
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/22/2015 13:50:49
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/22/2015 17:42:38
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/22/2015 21:35:28
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/23/2015 01:28:26
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/23/2015 05:21:01
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/23/2015 09:10:49
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,PS62134DRGTR-L,09/23/2015 13:00:23
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,S62134CRGTR1-L,09/23/2015 14:57:24
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,S62134CRGTR1-L,09/23/2015 18:10:13
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,S62134CRGTR1-L,09/23/2015 22:01:38
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,S62134CRGTR1-L,09/24/2015 01:54:49
,76,ETS-2-64,6575577B,setup change,3X3,76,NULL,NULL,S62134CRGTR1-L,09/24/2015 05:47:55
CLFTEA59,77,ETS-2-64,6515577B,,5.5X3.5,77,NULL,NULL,BQ24133RGYR-G2,09/22/2015 11:09:31
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/22/2015 14:31:46
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/22/2015 17:49:27
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/22/2015 20:58:27
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/22/2015 22:46:24
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/23/2015 02:06:53
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/23/2015 05:27:06
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/23/2015 08:48:44
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24170RGYR-G2,09/23/2015 12:09:41
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24171RGYR-G2,09/23/2015 17:21:23
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24171RGYR-G2,09/23/2015 20:19:04
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24171RGYR-G2,09/23/2015 23:28:03
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24171RGYR-G2,09/24/2015 02:37:49
CLFTEA59,77,ETS-2-64,6515577B,setup change,5.5X3.5,77,NULL,NULL,BQ24171RGYR-G2,09/24/2015 04:17:31
,78,ETS-2-64,6525585A,,4X4,78,NULL,NULL,BQ24195RGER-RY,09/22/2015 08:05:28
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,BQ24195RGER-RY,09/22/2015 12:02:58
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,BQ24195RGER-RY,09/22/2015 14:02:24
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,BQ24195RGER-RY,09/22/2015 18:00:14
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,BQ24195RGER-RY,09/22/2015 21:48:32
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24192HRGER-RY,09/23/2015 01:44:11
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 05:26:24
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 09:08:29
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 11:00:04
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 14:40:39
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 18:04:07
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/23/2015 21:46:20
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/24/2015 01:28:27
,78,ETS-2-64,6525585A,setup change,4X4,78,NULL,NULL,Q24296MRGER-G2,09/24/2015 05:10:29
CLFTEA85,79,ETS-2-64,6516231C,,2X2,79,NULL,NULL,PS51206DSQR-RK,09/22/2015 12:05:24
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/22/2015 18:03:30
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/23/2015 00:02:06
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/23/2015 06:01:19
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/23/2015 09:01:21
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/23/2015 12:01:32
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQR-RK,09/23/2015 16:41:01
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQT-RK,09/23/2015 22:40:03
CLFTEA85,79,ETS-2-64,6516231C,setup change,2X2,79,NULL,NULL,PS51206DSQT-RK,09/24/2015 03:26:58
CLFTEA85,79,ETS-2-64,6523177B,setup change,6X5,79,NULL,NULL,SD97370Q5M2-LN,09/24/2015 05:48:10
,80,ETS-2M-64,6522212C,,3X3,80,NULL,NULL,PS54218RTER3-C,09/22/2015 11:38:05
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,N1006030RTER-C,09/22/2015 14:56:23
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/22/2015 20:40:35
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/22/2015 22:58:50
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 02:10:47
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 03:47:21
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 06:58:59
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 10:11:23
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 13:22:36
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 16:35:27
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 19:48:13
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/23/2015 23:00:52
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/24/2015 02:13:35
,80,ETS-2M-64,6522212C,setup change,3X3,80,NULL,NULL,PS54218RTER3-C,09/24/2015 05:25:33
,81,ETS-2-64,6487925B,,3.5X3.5,81,NULL,NULL,PS54821RHLR2-R,09/22/2015 12:00:39
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,PS54821RHLR2-R,09/22/2015 17:55:07
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,PS54821RHLR2-R,09/22/2015 23:49:11
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,PS54821RHLR2-R,09/23/2015 05:43:32
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,TPS54622RHLR-L,09/23/2015 12:14:09
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,TPS54622RHLR-L,09/23/2015 18:42:48
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,TPS54622RHLR-L,09/24/2015 01:14:04
,81,ETS-2-64,6487925B,setup change,3.5X3.5,81,NULL,NULL,PS54821RHLR2-R,09/24/2015 05:17:27
,83,ETS-2-64,6570845A,,3X3,83,NULL,NULL,S54335ADRCR-G2,09/22/2015 08:08:40
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/22/2015 11:53:13
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/22/2015 15:37:54
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/22/2015 19:22:35
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/22/2015 23:06:50
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 02:51:19
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 06:33:46
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 10:17:53
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 14:02:36
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 17:46:26
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/23/2015 20:53:38
,83,ETS-2-64,6570845A,setup change,3X3,83,NULL,NULL,S54335ADRCR-G2,09/24/2015 00:38:19
,83,ETS-2-64,6588064A,setup change,3X3,83,NULL,NULL,1622IDRCT-URR&,09/24/2015 04:45:56
CLFTEA66,84,ETS-2-64,6544140B,,4.5X3.5,84,NULL,NULL,95377Q4M1-LQN#,09/22/2015 06:07:56
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,95377Q4M1-LQN#,09/22/2015 09:11:29
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,95377Q4M2-LQN#,09/22/2015 09:14:32
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,95377Q4M2-LQN#,09/22/2015 12:19:34
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,D59998Q4M-LQN&,09/22/2015 12:22:52
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,D59998Q4M-LQN&,09/22/2015 15:17:06
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,D95377Q4M-LQN#,09/22/2015 15:19:40
CLFTEA66,84,ETS-2-64,6544140B,setup change,4.5X3.5,84,NULL,NULL,D95377Q4M-LQN#,09/22/2015 18:23:36
CLFTEA66,84,ETS-2-64,6553054A,setup change,3X3,84,NULL,NULL,1312DRCR1-G2KY,09/22/2015 19:29:07
CLFTEA66,84,ETS-2-64,6553054A,setup change,3X3,84,NULL,NULL,1312DRCR1-G2KY,09/22/2015 21:11:19
CLFTEA66,84,ETS-2-64,6553054A,setup change,3X3,84,NULL,NULL,1312DRCR1-G2KY,09/22/2015 23:11:38
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,PS62134DRGTR-L,09/23/2015 03:09:46
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,PS62134DRGTR-L,09/23/2015 07:02:58
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,S62134ARGTR1-L,09/23/2015 10:47:50
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,PS62134DRGTR-L,09/23/2015 14:40:28
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,PS62134DRGTR-L,09/23/2015 18:33:38
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,S62134CRGTR1-L,09/23/2015 22:26:09
CLFTEA66,84,ETS-2-64,6575577B,setup change,3X3,84,NULL,NULL,PS62134DRGTR-L,09/24/2015 05:43:31
,85,ETS-2-64,6570729C,,8X8,85,NULL,NULL,TPS2388RTQR-C,09/22/2015 07:53:38
,85,ETS-2-64,6570729C,setup change,8X8,85,NULL,NULL,TPS2388RTQR-C,09/22/2015 09:50:56
,85,ETS-2-64,6570729C,setup change,8X8,85,NULL,NULL,TPS2388RTQR-C,09/22/2015 12:33:01
,85,ETS-2-64,6570729C,setup change,8X8,85,NULL,NULL,TPS2388RTQR-C,09/23/2015 11:12:32
,85,ETS-2-64,6570729C,setup change,8X8,85,NULL,NULL,TPS2388RTQR-C,09/24/2015 03:39:53
,85,ETS-2-64,6545193C,setup change,7X7,85,NULL,NULL,AFE032IRGZT-C,09/24/2015 05:41:15
,86,ETS-2-64,6548880A,,3X4,86,NULL,NULL,771803DPJR-G2K,09/22/2015 18:16:17
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/22/2015 21:10:14
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 00:04:11
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 02:58:10
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 05:52:08
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 08:46:06
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 11:40:05
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 14:33:50
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 17:27:47
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 20:21:45
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/23/2015 23:15:43
,86,ETS-2-64,6548880A,setup change,3X4,86,NULL,NULL,771803DPJR-G2K,09/24/2015 02:09:33
,86,ETS-2-64,6555466B,setup change,6X6,86,NULL,NULL,PS65154RSLR-G2,09/24/2015 03:51:17
,86,ETS-2-64,6541602C,setup change,4X4,86,NULL,NULL,THS6187IRTJR-B,09/24/2015 05:39:16
,87,ETM-4-64,6548880A,,3X4,87,NULL,NULL,71602DPJR1-G2K,09/22/2015 09:16:24
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,71602DPJR1-G2K,09/22/2015 12:26:38
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,71602DPJR1-G2K,09/22/2015 15:36:54
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771803DPJR-G2K,09/22/2015 18:04:16
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771803DPJR-G2K,09/22/2015 20:58:08
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771803DPJR-G2K,09/22/2015 23:52:00
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771803DPJR-G2K,09/23/2015 02:45:59
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 05:39:42
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 08:33:26
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 11:27:08
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 14:07:26
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 17:01:09
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 19:54:48
,87,ETM-4-64,6548880A,setup change,3X4,87,NULL,NULL,771808DPJR-G2K,09/23/2015 22:48:32
,87,ETM-4-64,6590151A,setup change,4X3,87,NULL,NULL,S25810RVCR-G2P,09/24/2015 05:02:11
,88,ETS-2-64,6556725A,,4X4,88,NULL,NULL,24250RGER1-G2Y,09/22/2015 13:36:54
,88,ETS-2-64,6556725A,setup change,4X4,88,NULL,NULL,24250RGER1-G2Y,09/22/2015 21:04:40
,88,ETS-2-64,6556725A,setup change,4X4,88,NULL,NULL,Q24250RGER-G2Y,09/23/2015 04:34:16
,88,ETS-2-64,6556725A,setup change,4X4,88,NULL,NULL,24250RGER1-G2Y,09/23/2015 12:01:19
,88,ETS-2-64,6494476A,setup change,3X3,88,NULL,NULL,PS40190DRCR-BY,09/23/2015 14:25:59
,88,ETS-2-64,6494476A,setup change,3X3,88,NULL,NULL,PS40190DRCR-BY,09/23/2015 17:46:38
,88,ETS-2-64,6494476A,setup change,3X3,88,NULL,NULL,PS40190DRCR-BY,09/23/2015 21:23:28
,88,ETS-2-64,6494476A,setup change,3X3,88,NULL,NULL,PS40190DRCR-BY,09/24/2015 01:15:27
,88,ETS-2-64,6494476A,setup change,3X3,88,NULL,NULL,PS40190DRCR-BY,09/24/2015 05:07:38
CLFTEA53,89,ETM-5-128,6529675B,,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/22/2015 14:10:35
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/22/2015 17:18:33
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/22/2015 20:25:51
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/22/2015 23:33:14
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/23/2015 02:09:30
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/23/2015 05:16:30
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/23/2015 08:24:22
CLFTEA53,89,ETM-5-128,6529675B,setup change,4X4,89,NULL,NULL,A3221AIRGVR-ZK,09/23/2015 11:32:15
