"tester_index","tester_config","loadboard_type","setup_change","Package","apu_tester","package_type","pin","package_size","Lot_Name","quantity","Lot_Weight","device_name","Setup_Time","Completion_Time","capacity"
"29","ETS-2-64","6568858D","","RVC300","29",NULL,NULL,NULL,"5826221","13882","1747","25942ARVCR1-G2","09/21/2015 06:06:11","09/22/2015 16:15:36","31944.6487"
"29","ETS-2-64","6568858D","","RVC300","29",NULL,NULL,NULL,"5826222","7692","1747","25942ARVCR1-G2","09/21/2015 06:06:11","09/22/2015 22:03:21","31944.6487"
"30","ETS-2-64","6510609E","","RGT300","30",NULL,NULL,NULL,"5826372","9962","1747","S53311RGTR1-G2","09/22/2015 20:55:52","09/23/2015 01:20:12","94171.7854"
"30","ETS-2-64","6510609E","","RGT300","30",NULL,NULL,NULL,"5867054","13796","506","S53311RGTR1-G2","09/22/2015 20:55:52","09/23/2015 04:52:08","94171.7854"
"30","ETS-2-64","6510609E","setup change","RGT300","30",NULL,NULL,NULL,"5826373","6869","1747","S53311RGTR1-G2","09/22/2015 20:55:52","09/22/2015 22:46:52","94171.7854"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832164","13800","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/21/2015 09:50:39","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832165","13786","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/21/2015 13:34:54","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832166","13813","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/21/2015 17:19:36","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832167","13805","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/21/2015 21:04:09","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832168","13812","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 00:48:49","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5832169","7502","1573","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 02:51:19","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5858455","13778","757","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 06:35:26","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5858459","11498","757","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 09:42:38","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5858458","13813","757","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 13:27:19","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5858451","13815","757","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 17:12:02","88918.3577"
"30","ETS-2-64","6570845A","","DRC","30",NULL,NULL,NULL,"5858454","13760","757","S54335ADRCR-G2","09/21/2015 06:06:11","09/22/2015 20:55:52","88918.3577"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5850630","3388","14.72","62130ARGTR-LR&","09/21/2015 06:06:11","09/21/2015 08:49:48",NULL
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863975","11381","11.59","S62130DRGTR-LY","09/21/2015 06:06:11","09/21/2015 17:57:05","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863971","8466","10.82","S62130DRGTR-LY","09/21/2015 06:06:11","09/22/2015 00:44:27","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863976","8460","10.16","S62130DRGTR-LY","09/21/2015 06:06:11","09/22/2015 07:31:31","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863965","16916","606","S62130DRGTR-LY","09/21/2015 06:06:11","09/22/2015 11:47:51","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863973","16916","606","S62130DRGTR-LY","09/21/2015 06:06:11","09/22/2015 16:04:11","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5863972","16901","606","S62130DRGTR-LY","09/21/2015 06:06:11","09/22/2015 20:20:17","104050.795"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5834926","10509","1470","V62150ARGTR-LY","09/21/2015 06:06:11","09/22/2015 22:49:30","102084.923"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5834929","11413","1470","V62150ARGTR-LY","09/21/2015 06:06:11","09/23/2015 01:31:29","102084.923"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5834928","10002","1470","V62150ARGTR-LY","09/21/2015 06:06:11","09/23/2015 03:53:33","102084.923"
"31","ETS-2-64","6513992A","","RGTLLF","31",NULL,NULL,NULL,"5834930","8454","1470","V62150ARGTR-LY","09/21/2015 06:06:11","09/23/2015 05:53:47","102084.923"
"32","ETS-2-128","6504342B","setup change","RGE","32",NULL,NULL,NULL,"5838709","5037","1367","BQ24616RGER-LK","09/23/2015 02:38:16","09/23/2015 05:13:16","48665.5664"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5857418","13814","787","5633BRTER-KDG2","09/21/2015 06:06:11","09/21/2015 14:38:30","78064.9412"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5852406","13741","961","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 10:24:49","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5836667","13807","1415","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 18:58:23","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5851337","13815","992","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 23:18:25","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5852399","13804","961","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 03:38:14","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5852401","13810","961","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 07:58:10","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5853010","13804","931","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 12:17:59","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5853310","13806","922","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 16:37:51","78715.6499"
"32","ETS-2-128","6569306A","","RTE300","32",NULL,NULL,NULL,"5815378","12488","24.73","65633BKRTER-G2","09/22/2015 16:37:51","09/23/2015 02:38:16","78715.6499"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843677","4786","1298","1311031RHAR-G2","09/21/2015 06:06:11","09/21/2015 10:29:25","26283.6644"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843676","5138","1298","1311031RHAR-G2","09/21/2015 06:06:11","09/21/2015 15:11:57","26283.6644"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843678","2566","1298","1311031RHAR-G2","09/21/2015 06:06:11","09/21/2015 17:33:33","26283.6644"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843682","5180","1298","1311031RHAR-G2","09/21/2015 06:06:11","09/21/2015 22:18:23","26283.6644"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843683","5179","1298","1311031RHAR-G2","09/21/2015 06:06:11","09/22/2015 03:03:09","26283.6644"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843693","5167","1298","PS40428RHAR-G2","09/21/2015 06:06:11","09/22/2015 08:14:48","23958.4865"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843692","5172","1298","PS40428RHAR-G2","09/21/2015 06:06:11","09/22/2015 13:26:44","23958.4865"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843691","5173","1298","PS40428RHAR-G2","09/21/2015 06:06:11","09/22/2015 18:38:44","23958.4865"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843695","5169","1298","PS40428RHAR-G2","09/21/2015 06:06:11","09/22/2015 23:50:29","23958.4865"
"33","ETS-2-64","6542777B","","RHA300","33",NULL,NULL,NULL,"5843697","4704","1298","PS40428RHAR-G2","09/21/2015 06:06:11","09/23/2015 04:34:17","23958.4865"
"34","ETS-2-64","6507988A","setup change","RGY","34",NULL,NULL,NULL,"5859164","14891","732","PS51117RGYR1-B","09/23/2015 03:13:01","09/23/2015 05:49:15","142700.637"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849303","7860","15.32","PS65261RHBR-G2","09/21/2015 06:06:11","09/21/2015 12:24:27","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857067","7918","12.75","PS65261RHBR-G2","09/21/2015 06:06:11","09/21/2015 18:45:31","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849299","7906","1051","PS65261RHBR-G2","09/21/2015 06:06:11","09/21/2015 21:01:16","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849309","7805","1051","PS65261RHBR-G2","09/21/2015 06:06:11","09/21/2015 23:15:18","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849301","7869","1051","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 01:30:26","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849306","7897","1051","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 03:46:02","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5849300","7907","1051","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 06:01:49","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857070","7911","794","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 08:17:39","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857063","7901","794","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 10:33:19","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857069","7903","794","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 12:49:02","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857065","7898","794","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 15:04:39","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5857062","7916","794","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 17:20:35","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5858023","6942","768","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 19:19:54","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5858022","7775","768","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 21:33:26","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5858021","7912","768","PS65261RHBR-G2","09/21/2015 06:06:11","09/22/2015 23:49:17","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5858024","3923","768","PS65261RHBR-G2","09/21/2015 06:06:11","09/23/2015 00:57:09","84486.7221"
"34","ETS-2-64","6568521A","","RHB300","34",NULL,NULL,NULL,"5858018","7912","768","PS65261RHBR-G2","09/21/2015 06:06:11","09/23/2015 03:13:01","84486.7221"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5841055","7908","1288","PS54622ARHLR-L","09/21/2015 06:06:11","09/21/2015 09:31:31","55732.8759"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5841052","15099","1288","PS54622ARHLR-L","09/21/2015 06:06:11","09/21/2015 16:02:40","55732.8759"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5851611","15117","985","PS54821RHLR2-R","09/21/2015 06:06:11","09/21/2015 21:57:16","61549.9821"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5851621","15118","985","PS54821RHLR2-R","09/21/2015 06:06:11","09/22/2015 03:51:54","61549.9821"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5857301","15115","787","PS54821RHLR2-R","09/21/2015 06:06:11","09/22/2015 09:46:28","61549.9821"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5857302","15107","787","PS54821RHLR2-R","09/21/2015 06:06:11","09/22/2015 15:40:51","61549.9821"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5857295","15119","787","PS54821RHLR2-R","09/21/2015 06:06:11","09/22/2015 21:35:30","61549.9821"
"35","ETS-2M-64","6487925B","","RHL","35",NULL,NULL,NULL,"5860303","15114","694","PS54821RHLR2-R","09/21/2015 06:06:11","09/23/2015 03:30:03","61549.9821"
"35","ETS-2M-64","6522167C","setup change","DQPCLIP","35",NULL,NULL,NULL,"5867514","1523","545","PS53319DQPR-LN","09/23/2015 03:30:03","09/23/2015 04:12:37","59923.8699"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5841901","13791","1259","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 10:25:45","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5841898","13787","1259","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 14:45:15","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5843110","13809","1230","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 19:05:10","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5852400","13794","961","65633BKRTER-G2","09/21/2015 06:06:11","09/21/2015 23:24:48","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5852405","13796","961","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 03:44:28","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5853006","13767","931","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 08:03:36","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5853004","13765","931","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 12:22:41","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5853314","13800","922","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 16:42:26","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5853309","13787","922","65633BKRTER-G2","09/21/2015 06:06:11","09/22/2015 21:01:56","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5854497","13816","884","65633BKRTER-G2","09/21/2015 06:06:11","09/23/2015 01:21:59","78715.6499"
"36","ETS-2M-64","6569306A","","RTE300","36",NULL,NULL,NULL,"5863978","13778","602","65633BKRTER-G2","09/21/2015 06:06:11","09/23/2015 05:41:19","78715.6499"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830600","6455","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 08:59:41","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830603","3873","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 10:44:12","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830598","6459","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 13:37:49","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830602","6241","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 16:25:36","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830597","3936","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 18:11:48","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5830601","6462","1695","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 21:05:30","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5833857","3519","1596","PS65148CRHBR-U","09/21/2015 06:06:11","09/21/2015 22:40:32","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5833859","6468","1596","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 01:34:24","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5833858","6245","1596","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 04:22:18","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878855","6447","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 07:15:36","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878848","4042","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 09:04:37","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878847","6450","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 11:58:00","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878849","6640","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 14:56:28","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878850","6444","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 17:49:41","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878854","6322","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 20:39:38","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878851","6714","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/22/2015 23:40:04","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878853","6442","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/23/2015 02:33:14","53887.5534"
"37","ETS-2-128","6503050A","","RHB","37",NULL,NULL,NULL,"5878852","6716","195","PS65148CRHBR-U","09/21/2015 06:06:11","09/23/2015 05:33:43","53887.5534"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5840979","17216","1483","PS62742DSSR-LK","09/21/2015 06:06:11","09/21/2015 08:25:43","178952.44"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5840978","17269","1483","PS62742DSSR-LK","09/21/2015 06:06:11","09/21/2015 10:45:41","178952.44"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5855087","17263","1054","PS62742DSSR-LK","09/21/2015 06:06:11","09/21/2015 13:05:35","178952.44"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5828934","13695","1847","S62740DSSR1-LK","09/21/2015 06:06:11","09/21/2015 15:04:16","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5834860","12383","1656","S62740DSSR1-LK","09/21/2015 06:06:11","09/21/2015 16:51:41","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5834856","17264","1656","S62740DSSR1-LK","09/21/2015 06:06:11","09/21/2015 19:21:02","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5837553","17276","1555","S62740DSSR1-LK","09/21/2015 06:06:11","09/21/2015 21:50:30","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5837556","17278","1555","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 00:19:58","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5837555","17227","1555","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 02:49:00","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5844146","12442","1388","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 04:36:55","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5844142","17278","1388","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 07:06:24","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5844143","17274","1388","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 09:35:50","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5844145","17272","1388","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 12:05:16","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847671","17238","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 14:34:24","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847667","17280","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 17:03:53","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847663","17268","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 19:33:17","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847668","17272","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/22/2015 22:02:42","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847666","17276","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/23/2015 00:32:09","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5847670","17251","1284","S62740DSSR1-LK","09/21/2015 06:06:11","09/23/2015 03:01:24","167572.645"
"38","ETS-2-64","6552808A","","DSSST","38",NULL,NULL,NULL,"5844140","17271","1388","S62740DSSR1-LK","09/21/2015 06:06:11","09/23/2015 05:30:49","167572.645"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5818231","8155","2158","7A8300RGRR-G2K","09/21/2015 06:06:11","09/21/2015 08:27:30","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822171","11981","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/21/2015 11:54:39","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822168","15072","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/21/2015 16:14:59","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822164","15095","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/21/2015 20:35:43","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822169","15071","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 00:56:02","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822167","7548","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 03:06:54","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822172","7550","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 05:17:49","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822166","14329","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 09:25:22","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5822165","15113","2047","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 13:46:24","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5825210","7548","1953","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 15:57:17","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5825218","15047","1953","7A8300RGRR-G2K","09/21/2015 06:06:11","09/22/2015 20:17:11","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5825219","15097","1953","7A8300RGRR-G2K","09/21/2015 06:06:11","09/23/2015 00:37:57","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5825213","7553","1953","7A8300RGRR-G2K","09/21/2015 06:06:11","09/23/2015 02:48:54","83689.4118"
"39","ETS-2M-64","6571778A","","RGR300ST","39",NULL,NULL,NULL,"5825212","10279","1953","7A8300RGRR-G2K","09/21/2015 06:06:11","09/23/2015 05:46:46","83689.4118"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5861553","7172","16.86","A8001DRBR1-G2K","09/21/2015 06:06:11","09/21/2015 11:51:26","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5864731","7186","15.91","A8001DRBR1-G2K","09/21/2015 06:06:11","09/21/2015 17:37:21","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5861552","13824","1386","A8001DRBR1-G2K","09/21/2015 06:06:11","09/21/2015 19:16:12","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5864728","13824","1291","A8001DRBR1-G2K","09/21/2015 06:06:11","09/21/2015 20:55:03","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851217","13823","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/21/2015 22:33:54","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851206","13819","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 00:12:43","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851218","13813","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 01:51:30","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851212","11213","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 03:11:52","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851214","13824","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 04:50:43","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851221","6907","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 05:40:37","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5851220","11222","926","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 07:01:03","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5854129","13824","821","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 08:39:54","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5854139","13805","821","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 10:18:37","203416.216"
"40","ETM-4-64","6555613B","","DRBST300","40",NULL,NULL,NULL,"5854136","13822","821","A8001DRBR1-G2K","09/21/2015 06:06:11","09/22/2015 11:57:27","203416.216"
