"pkgtype","tester_req","EDGE_LB","pkg_size","Device_Name","Package","expected_output_2_days","expected_avg_output_per_day","cap_per_day","wip_post_WB","wip_ft1","wip_ft2","POST_WB_QUEUE","TEST_QUEUE_FT1","TEST_QUEUE_FT2","Total_queue_1_tester"
NULL,"ETM-5-128","6579768C",NULL,"BQ25890RTWR-G2",NULL,"75677","37838.5","79794.23","871920","224223","0","10.93","2.81","0","13.737121092590279"
NULL,"ETM-5-128","6579768C",NULL,"BQ25892RTWR-G2",NULL,"251050","125525","84207.59","149818","561778","0","1.78","6.67","0","8.450497158272787"
NULL,"ETM-5-128","6579768C",NULL,"BQ25895RTWR-G2",NULL,"20102","10051","75733.05","179533","80222","0","2.37","1.06","0","3.42987638818191"
NULL,"ETM-5-128","6579768C",NULL,"Q25895MRTWR-G2",NULL,"90367","45183.5","0","8631","90367","0","0","0","0","0"
NULL,"ETM-5-128","6579768C",NULL,"Q25895MRTWT-G2",NULL,"8929","4464.5","0","0","8929","0","0","0","0","0"
NULL,"ETM-5-128","6579768C",NULL,"Q25896RTWR1-G2",NULL,"10059","5029.5",NULL,"9532","10059","0","0","0","0","0"
NULL,"ETS-2-64","6528944B",NULL,"603V1RUNR-G2N#",NULL,"146318","73159","197858.21","621174","47016","0","3.14","0.24","0","3.3771153595294328"
NULL,"ETS-2-64","6528944B",NULL,"DRV2603RUNR-G2",NULL,"49661","24830.5","187363.12","49994","74497","0","0.27","0.4","0","0.6644370567697635"
NULL,"ETS-2-64","6571495A",NULL,"24780SRUYR-G2K",NULL,"36596","18298","61544.65","120712","36596","0","1.96","0.59","0","2.5559979624549007"
NULL,"ETS-2-64","6571495A",NULL,"BQ24770RUYR-G2",NULL,"64223","32111.5","61763.96","65431","64223","0","1.06","1.04","0","2.0991853501621334"
NULL,"ETS-2-64","6571495A",NULL,"BQ24777RUYR-G2",NULL,"79807","39903.5","50429.95","130435","69727","0","2.59","1.38","0","3.9691096263232466"
NULL,"ETS-2-64","6571495A",NULL,"Q24780RUYR-G2K",NULL,"10017","5008.5","64256.32","19925","10017","0","0.31","0.16","0","0.465977510072161"
NULL,"ETS-0-64","6507169A",NULL,"BQ24640RVAT-LK",NULL,"6292","3146","52646.91","0","6292","0","0","0.12","0","0.11951318700375767"
NULL,"ETS-2-64","6568858D",NULL,"25940ARVCR1-G2",NULL,"21586","10793","27559.19","7554","23899","0","0.27","0.87","0","1.1412889856341932"
NULL,"ETS-2-64","6568858D",NULL,"25942ARVCR1-G2",NULL,"36798","18399","31944.65","0","52041","0","0","1.63","0","1.6290990823189484"
NULL,"ETM-4-64","6590151A",NULL,"25810RVCR-G2R#",NULL,"3399","1699.5","0","0","3399","0","0","0","0","0"
NULL,"ETM-4-64","6590151A",NULL,"25810RVCR1-G2P",NULL,"37668","18834",NULL,"15542","239306","0","0","0","0","0"
NULL,"ETM-4-64","6590151A",NULL,"S25810RVCR-G2P",NULL,"7660","3830","0","0","7660","0","0","0","0","0"
NULL,"ETS-2-64","6543758C",NULL,"PS53513RVER-LN",NULL,"158066","79033","70313.34","103249","54817","0","1.47","0.78","0","2.248022921397277"
NULL,"ETS-2-64","6543758C",NULL,"PS53515RVER-LN",NULL,"32983","16491.5","67710.19","20531","12452","0","0.3","0.18","0","0.4871201808767631"
NULL,"ETS-2-64","6543758C",NULL,"S53515ARVER-LN",NULL,"23085","11542.5","73354.38","0","23085","0","0","0.31","0","0.3147051341719472"
NULL,"ETS-2-64","6545456B",NULL,"1362RVER1-LQR#",NULL,"14850","7425","83732.62","0","14850","0","0","0.18","0","0.17735023698052205"
NULL,"ETS-2-64","6545456B",NULL,"51362RVER-LQR#",NULL,"6477","3238.5","83732.62","6477","0","0","0.08","0","0","0.07735336598807012"
NULL,"ETS-2-64","6545456B",NULL,"S51367RVER-LNY",NULL,"239158","119579","86948.19","165368","202737","0","1.9","2.33","0","4.233613143643358"
NULL,"ETS-2-64","6528917C",NULL,"4C24RVFT-OLQN#",NULL,"1459","729.5","20621.08","1459","0","0","0.07","0","0","0.0707528412672857"
