LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5920045,DRV401AIRGWR-Z,5X5           ,RGW          ,      7900,     12.23,5920045.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5920030,DRV401AIRGWR-Z,5X5           ,RGW          ,      6839,     12.23,5920030.2100,2100,1,        13.38,        8.3,       7.7,                   ,10/09/2015 02:06:09,
5922380,2543QRTERQ1-G2,3X3           ,RTE300       ,     13820,     12.18,5922380.2100,2100,1,        14.15,        8.4,      6.97,                   ,10/09/2015 02:06:09,
5922384,2543QRTERQ1-G2,3X3           ,RTE300       ,     13694,     12.18,5922384.2100,2100,1,        14.15,        8.4,      6.97,                   ,10/09/2015 02:06:09,
5922378,2543QRTERQ1-G2,3X3           ,RTE300       ,     13817,     12.18,5922378.2100,2100,1,        14.15,        8.4,      6.97,                   ,10/09/2015 02:06:09,
5920812,PS61087DRCR-LY,3X3           ,DRCLLF       ,     11311,     12.15,5920812.2100,2100,1,        13.21,       7.97,      7.46,                   ,10/09/2015 02:06:09,
5920732,TPS55340RTET-L,3X3           ,RTE          ,     12939,     12.01,5920732.2100,2100,1,        13.35,       8.27,      7.47,                   ,10/09/2015 02:06:09,
5921781,S51200DRCR-G2Y,3X3           ,DRC300LLF    ,     16932,     11.87,5921781.2100,2100,1,        13.66,       8.39,      7.15,                   ,10/09/2015 02:06:09,
5921794,53219RGTR1-G2K,3X3           ,RGT300       ,     13817,     11.68,5921794.2100,2100,1,        13.35,       8.27,      7.15,                   ,10/09/2015 02:06:09,
5921796,53219RGTR1-G2K,3X3           ,RGT300       ,     13760,     11.68,5921796.2100,2100,1,        13.35,       8.27,      7.15,                   ,10/09/2015 02:06:09,
5921887,7A8300RGWR-G2K,5X5           ,RGW300       ,      7917,     11.64,5921887.2100,2100,1,        13.32,       8.25,      7.12,                   ,10/09/2015 02:06:09,
5921885,7A8300RGWR-G2K,5X5           ,RGW300       ,      7916,     11.64,5921885.2100,2100,1,        13.32,       8.25,      7.12,                   ,10/09/2015 02:06:09,
5921761,PS40041DRBR-B ,3X3           ,DRB          ,      7019,     11.62,5921761.2100,2100,1,        12.95,       7.93,      7.15,                   ,10/09/2015 02:06:09,
5923034,PS54218RTER3-C,3X3           ,RTE          ,      6844,     11.33,5923034.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5923030,PS54218RTER3-C,3X3           ,RTE          ,     13798,     11.33,5923030.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5923029,PS54218RTER3-C,3X3           ,RTE          ,     13802,     11.33,5923029.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5923031,PS54218RTER3-C,3X3           ,RTE          ,     13818,     11.33,5923031.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5923023,PS54218RTER3-C,3X3           ,RTE          ,     13793,     11.33,5923023.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5923027,PS54218RTER3-C,3X3           ,RTE          ,     11911,     11.33,5923027.2100,2100,1,        13.38,        8.3,       6.8,                   ,10/09/2015 02:06:09,
5925546,561AQDRCRQ1-G2,3X3           ,DRC          ,     13650,     11.32,5925546.2100,2100,1,        14.15,        8.4,      6.11,                   ,10/09/2015 02:06:09,
5925548,561AQDRCRQ1-G2,3X3           ,DRC          ,     12578,     11.32,5925548.2100,2100,1,        14.15,        8.4,      6.11,                   ,10/09/2015 02:06:09,
5925547,561AQDRCRQ1-G2,3X3           ,DRC          ,     13817,     11.32,5925547.2100,2100,1,        14.15,        8.4,      6.11,                   ,10/09/2015 02:06:09,
5923281,TPS53317RGBR-L,4.0X3.5       ,RGB          ,      7199,     11.31,5923281.2100,2100,1,        13.38,        8.3,      6.77,                   ,10/09/2015 02:06:09,
5923263,S62134CRGTR1-L,3X3           ,RGT          ,     13144,     11.31,5923263.2100,2100,1,        13.35,       8.27,      6.77,                   ,10/09/2015 02:06:09,
5923284,TPS53317RGBR-L,4.0X3.5       ,RGB          ,      3594,     11.31,5923284.2100,2100,1,        13.38,        8.3,      6.77,                   ,10/09/2015 02:06:09,
