Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Initial_Lot_Flag,Device_Name,Tooling_Family_Name,Certification,Setup_Time,Completion_Time,Package
CLFTEA85,ETS-2-64,5829033,3001,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 02:05:20,7X5
CLFTEA85,ETS-2-64,5829028,3656,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 03:28:33,7X5
CLFTEA85,ETS-2-64,5829029,3684,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 04:52:23,7X5
CLFTEA85,ETS-2-64,5829025,3637,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 06:15:11,7X5
CLFTEA85,ETS-2-64,5829021,3540,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 07:35:47,7X5
CLFTEA85,ETS-2-64,5829031,3638,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 08:58:36,7X5
CLFTEA85,ETS-2-64,5829026,3394,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 10:15:55,7X5
CLFTEA85,ETS-2-64,5829032,3596,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 11:37:47,7X5
CLFTEA85,ETS-2-64,5829022,3638,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 13:00:36,7X5
CLFTEA85,ETS-2-64,5829030,3686,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 14:24:29,7X5
CLFTEA85,ETS-2-64,5829024,3640,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 15:47:20,7X5
CLFTEA85,ETS-2-64,5829023,3653,1714,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 17:10:29,7X5
CLFTEA85,ETS-2-64,5831627,3615,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 18:32:47,7X5
CLFTEA85,ETS-2-64,5831624,3635,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 19:55:31,7X5
CLFTEA85,ETS-2-64,5831625,3638,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 21:18:20,7X5
CLFTEA85,ETS-2-64,5831628,3653,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/23/2015 22:41:29,7X5
CLFTEA85,ETS-2-64,5831618,3638,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/24/2015 00:04:17,7X5
CLFTEA85,ETS-2-64,5831626,3594,1626,N,3314RGFR-G2S2Y,6514558B,1,09/22/2015 02:06:10,09/24/2015 01:26:06,7X5
CLFTEA56,ETS-2Q-64,5774017,17260,3733,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 05:18:33,3X2
CLFTEA56,ETS-2Q-64,5774019,17258,3733,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 08:30:54,3X2
CLFTEA56,ETS-2Q-64,5774020,13058,3733,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 10:56:42,3X2
CLFTEA56,ETS-2Q-64,5774018,17228,3733,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 14:08:43,3X2
CLFTEA56,ETS-2Q-64,5841271,17274,1585,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 17:21:16,3X2
CLFTEA56,ETS-2Q-64,5841272,15153,1585,N,BQ25040DQCR-G2,6509808B,1,09/22/2015 02:06:10,09/22/2015 20:10:17,3X2
CLFTEA59,ETS-2-64,5789881,22229,3419,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 04:48:56,2X2
CLFTEA59,ETS-2-64,5796996,24787,3030,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 07:50:20,2X2
CLFTEA59,ETS-2-64,5831725,24802,1997,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 10:51:50,2X2
CLFTEA59,ETS-2-64,5831720,24820,1997,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 13:53:29,2X2
CLFTEA59,ETS-2-64,5831728,13070,1997,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 15:29:36,2X2
CLFTEA59,ETS-2-64,5844192,24822,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 18:31:15,2X2
CLFTEA59,ETS-2-64,5844178,24814,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/22/2015 21:32:50,2X2
CLFTEA59,ETS-2-64,5844181,24790,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 00:34:15,2X2
CLFTEA59,ETS-2-64,5844182,24763,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 03:35:29,2X2
CLFTEA59,ETS-2-64,5844180,24741,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 06:36:32,2X2
CLFTEA59,ETS-2-64,5844175,24773,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 09:37:50,2X2
CLFTEA59,ETS-2-64,5844174,24798,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 12:39:19,2X2
CLFTEA59,ETS-2-64,5844179,24796,1632,N,603V1RUNR-G2N#,6528944B,1,09/22/2015 02:06:10,09/23/2015 15:40:46,2X2
CLFTEA59,ETS-2-64,5831670,24826,1998,N,DRV2603RUNR-G2,6528944B,1,09/22/2015 02:06:10,09/23/2015 18:52:34,2X2
CLFTEA59,ETS-2-64,5831669,24836,1998,N,DRV2603RUNR-G2,6528944B,1,09/22/2015 02:06:10,09/23/2015 22:04:26,2X2
CLFTEA46,ETM-4-64,5854258,15508,100,N,25810RVCR1-G2P,6590151A,1,09/22/2015 02:06:10,09/22/2015 14:31:32,4X3
CLFTEA46,ETM-4-64,5851286,15495,100,N,25810RVCR1-G2P,6590151A,1,09/22/2015 02:06:10,09/23/2015 02:56:18,4X3
CLFTEA46,ETM-4-64,5857392,15506,100,N,25810RVCR1-G2P,6590151A,1,09/22/2015 02:06:10,09/23/2015 15:21:35,4X3
CLFTEA46,ETM-4-64,5845427,8592,100,N,25810RVCR1-G2P,6590151A,1,09/22/2015 02:06:10,09/23/2015 22:14:59,4X3
CLFTEA46,ETM-4-64,5749394,3399,4478,N,25810RVCR-G2R#,6590151A,1,09/22/2015 02:06:10,09/24/2015 00:59:08,4X3
CLFTEA50,ETS-2-64,5840980,11231,1593,N,PS62742DSSR-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 03:37:32,3X2
CLFTEA50,ETS-2-64,5840977,17250,1593,N,PS62742DSSR-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 05:57:21,3X2
CLFTEA50,ETS-2-64,5840979,17216,1593,N,PS62742DSSR-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 08:16:53,3X2
CLFTEA50,ETS-2-64,5828932,17248,1957,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 10:46:06,3X2
CLFTEA50,ETS-2-64,5834859,14760,1766,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 12:53:56,3X2
CLFTEA50,ETS-2-64,5834858,17271,1766,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 15:23:21,3X2
CLFTEA50,ETS-2-64,5837557,9847,1665,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 16:48:58,3X2
CLFTEA50,ETS-2-64,5837552,17161,1665,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 19:17:26,3X2
CLFTEA50,ETS-2-64,5844140,17271,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/22/2015 21:46:51,3X2
CLFTEA50,ETS-2-64,5844142,17278,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 00:16:19,3X2
CLFTEA50,ETS-2-64,5844139,17277,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 02:45:47,3X2
CLFTEA50,ETS-2-64,5844144,17256,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 05:15:05,3X2
CLFTEA50,ETS-2-64,5844137,17275,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 07:44:32,3X2
CLFTEA50,ETS-2-64,5844143,17274,1498,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 10:13:58,3X2
CLFTEA50,ETS-2-64,5847666,17276,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 12:43:25,3X2
CLFTEA50,ETS-2-64,5847663,17268,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 15:12:49,3X2
CLFTEA50,ETS-2-64,5847672,12392,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 17:00:18,3X2
CLFTEA50,ETS-2-64,5847668,17272,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 19:29:43,3X2
CLFTEA50,ETS-2-64,5847664,17276,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/23/2015 21:59:11,3X2
CLFTEA50,ETS-2-64,5847665,17268,1394,N,S62740DSSR1-LK,6552808A,1,09/22/2015 02:06:10,09/24/2015 00:28:34,3X2
CLFTEA49,ETS-2-64,5841658,4523,1482,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 03:08:58,4.5X3.5
CLFTEA49,ETS-2-64,5852033,7349,1183,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 04:50:25,4.5X3.5
CLFTEA49,ETS-2-64,5852034,7784,1183,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 06:37:48,4.5X3.5
CLFTEA49,ETS-2-64,5865214,7845,1183,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 08:26:01,4.5X3.5
CLFTEA49,ETS-2-64,5854993,7786,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 10:13:25,4.5X3.5
CLFTEA49,ETS-2-64,5854992,7702,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 11:59:41,4.5X3.5
CLFTEA49,ETS-2-64,5854984,7771,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 13:46:53,4.5X3.5
CLFTEA49,ETS-2-64,5854988,7626,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 15:32:07,4.5X3.5
CLFTEA49,ETS-2-64,5854987,7854,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 17:20:27,4.5X3.5
CLFTEA49,ETS-2-64,5854991,7844,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 19:08:39,4.5X3.5
CLFTEA49,ETS-2-64,5854989,7583,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 20:53:18,4.5X3.5
CLFTEA49,ETS-2-64,5854986,7746,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/22/2015 22:40:09,4.5X3.5
CLFTEA49,ETS-2-64,5854985,7800,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 00:27:45,4.5X3.5
CLFTEA49,ETS-2-64,5854994,7745,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 02:14:36,4.5X3.5
CLFTEA49,ETS-2-64,5854990,7535,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 03:58:35,4.5X3.5
CLFTEA49,ETS-2-64,5854983,7578,1082,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 05:43:09,4.5X3.5
CLFTEA49,ETS-2-64,5858185,7656,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 07:28:47,4.5X3.5
CLFTEA49,ETS-2-64,5858187,7823,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 09:16:42,4.5X3.5
CLFTEA49,ETS-2-64,5858192,7759,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 11:03:45,4.5X3.5
CLFTEA49,ETS-2-64,5858184,5451,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 12:19:15,4.5X3.5
CLFTEA49,ETS-2-64,5872754,7782,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 14:06:36,4.5X3.5
CLFTEA49,ETS-2-64,5858193,4493,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 15:09:00,4.5X3.5
CLFTEA49,ETS-2-64,5858183,7829,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 16:57:00,4.5X3.5
CLFTEA49,ETS-2-64,5858194,7671,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 18:42:50,4.5X3.5
CLFTEA49,ETS-2-64,5858186,7743,980,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 20:29:40,4.5X3.5
CLFTEA49,ETS-2-64,5862825,7665,818,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 22:15:25,4.5X3.5
CLFTEA49,ETS-2-64,5862819,7539,818,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/23/2015 23:59:27,4.5X3.5
CLFTEA49,ETS-2-64,5862828,6323,818,N,D97374Q4M-LNKE,6578688B,1,09/22/2015 02:06:10,09/24/2015 01:26:52,4.5X3.5
CLFTEA70,ETS-2-64,5832903,16128,1834,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 05:00:08,3X4
CLFTEA70,ETS-2-64,5832901,16124,1834,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 07:54:05,3X4
CLFTEA70,ETS-2-64,5832904,16125,1834,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 10:48:02,3X4
CLFTEA70,ETS-2-64,5845546,16128,1463,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 13:42:01,3X4
CLFTEA70,ETS-2-64,5845550,13647,1463,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 16:09:23,3X4
CLFTEA70,ETS-2-64,5845547,16128,1463,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 19:03:22,3X4
CLFTEA70,ETS-2-64,5845548,16126,1463,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/22/2015 21:57:19,3X4
CLFTEA70,ETS-2-64,5851146,16114,1298,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 00:51:09,3X4
CLFTEA70,ETS-2-64,5851145,16124,1298,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 03:45:05,3X4
CLFTEA70,ETS-2-64,5851144,16107,1298,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 06:38:51,3X4
CLFTEA70,ETS-2-64,5851148,16127,1298,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 09:32:49,3X4
CLFTEA70,ETS-2-64,5851143,15190,1298,N,771803DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 12:16:44,3X4
CLFTEA70,ETS-2-64,5841975,16125,1561,N,771808DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 15:10:26,3X4
CLFTEA70,ETS-2-64,5841979,14874,1561,N,771808DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 17:50:45,3X4
CLFTEA70,ETS-2-64,5854042,14886,1193,N,771808DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 20:31:10,3X4
CLFTEA70,ETS-2-64,5854041,16121,1193,N,771808DPJR-G2K,6548880A,1,09/22/2015 02:06:10,09/23/2015 23:24:50,3X4
CLFTEA62,ETS-2-128,5857418,13814,910,N,5633BRTER-KDG2,6569306A,1,09/22/2015 02:06:10,09/22/2015 06:19:51,3X3
CLFTEA62,ETS-2-128,5857419,13802,910,N,5633BRTER-KDG2,6569306A,1,09/22/2015 02:06:10,09/22/2015 10:33:19,3X3
CLFTEA62,ETS-2-128,5849174,13704,1175,N,65633AKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 14:33:16,3X3
CLFTEA62,ETS-2-128,5851337,13815,1115,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 18:53:18,3X3
CLFTEA62,ETS-2-128,5852403,13799,1085,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 23:13:02,3X3
CLFTEA62,ETS-2-128,5852406,13741,1085,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/23/2015 03:31:40,3X3
CLFTEA62,ETS-2-128,5853006,13767,1055,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/23/2015 07:50:48,3X3
CLFTEA62,ETS-2-128,5853011,13754,1055,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/23/2015 12:09:41,3X3
CLFTEA62,ETS-2-128,5853314,13800,1046,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/23/2015 16:29:25,3X3
CLFTEA62,ETS-2-128,5854490,13616,1007,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/23/2015 20:45:43,3X3
CLFTEA62,ETS-2-128,5849178,13737,1175,N,PS65633RTER-G2,6569306A,1,09/22/2015 02:06:10,09/24/2015 00:45:41,3X3
CLFTEA78,ETS-2-64,5769209,13811,3820,N,TPS43060RTER-C,6541669B,1,09/22/2015 02:06:10,09/22/2015 08:38:02,3X3
CLFTEA78,ETS-2-64,5769211,6898,3820,N,TPS43060RTER-C,6541669B,1,09/22/2015 02:06:10,09/22/2015 11:54:15,3X3
CLFTEA78,ETS-2-64,5769208,13209,3820,N,TPS43060RTER-C,6541669B,1,09/22/2015 02:06:10,09/22/2015 18:09:05,3X3
CLFTEA78,ETS-2-64,5769210,13799,3820,N,TPS43060RTER-C,6541669B,1,09/22/2015 02:06:10,09/23/2015 00:40:37,3X3
CLFTEA78,ETS-2-64,5803406,11532,2631,N,TPS43060RTET-C,6541669B,1,09/22/2015 02:06:10,09/23/2015 06:08:00,3X3
CLFTEA78,ETS-2-64,5803407,6743,2631,N,TPS43060RTET-C,6541669B,1,09/22/2015 02:06:10,09/23/2015 09:19:50,3X3
CLFTEA78,ETS-2-64,5803405,13775,2631,N,TPS43060RTET-C,6541669B,1,09/22/2015 02:06:10,09/23/2015 15:50:41,3X3
CLFTEA33,ETS-2-64,5856007,9885,968,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/22/2015 06:00:51,4X4
CLFTEA33,ETS-2-64,5857387,10017,925,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/22/2015 09:58:39,4X4
CLFTEA33,ETS-2-64,5857389,9532,925,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/22/2015 13:44:59,4X4
CLFTEA33,ETS-2-64,5858297,10002,899,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/22/2015 17:42:26,4X4
CLFTEA33,ETS-2-64,5859134,9216,866,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/22/2015 21:21:18,4X4
CLFTEA33,ETS-2-64,5859129,9986,866,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 01:18:23,4X4
CLFTEA33,ETS-2-64,5860776,9965,817,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 05:14:57,4X4
CLFTEA33,ETS-2-64,5860780,9999,816,N,BQ24195RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 09:12:20,4X4
CLFTEA33,ETS-2-64,5861599,9983,820,N,BQ24196RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 13:09:20,4X4
CLFTEA33,ETS-2-64,5861596,10010,820,N,BQ24196RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 17:06:58,4X4
CLFTEA33,ETS-2-64,5861593,10017,820,N,BQ24196RGER-RY,6525585A,1,09/22/2015 02:06:10,09/23/2015 21:04:46,4X4
CLFTEA33,ETS-2-64,5863992,10040,725,N,BQ24296RGER-G2,6525585A,1,09/22/2015 02:06:10,09/24/2015 00:48:58,4X4
CLFTEA36,ETS-2M-64,5841651,9948,1452,N,24250RGER1-G2Y,6556725A,1,09/22/2015 02:06:10,09/22/2015 09:33:55,4X4
CLFTEA36,ETS-2M-64,5841656,10014,1452,N,24250RGER1-G2Y,6556725A,1,09/22/2015 02:06:10,09/22/2015 17:04:39,4X4
CLFTEA36,ETS-2M-64,5863225,9961,759,N,Q24250RGER-G2Y,6556725A,1,09/22/2015 02:06:10,09/23/2015 00:33:00,4X4
CLFTEA36,ETS-2M-64,5841655,9932,1452,N,24250RGER1-G2Y,6556725A,1,09/22/2015 02:06:10,09/23/2015 08:00:02,4X4
CLFTEA22,ETS-0-64,5855085,12417,1164,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 03:28:42,2X2
CLFTEA22,ETS-0-64,5855081,19811,1164,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 05:39:47,2X2
CLFTEA22,ETS-0-64,5861536,24833,985,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 08:23:51,2X2
CLFTEA22,ETS-0-64,5861535,24833,985,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 11:07:55,2X2
CLFTEA22,ETS-0-64,5862469,24835,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 13:52:00,2X2
CLFTEA22,ETS-0-64,5862465,24831,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 16:36:03,2X2
CLFTEA22,ETS-0-64,5862454,14637,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 18:13:10,2X2
CLFTEA22,ETS-0-64,5862451,24835,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 20:57:15,2X2
CLFTEA22,ETS-0-64,5862467,24835,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/22/2015 23:41:19,2X2
CLFTEA22,ETS-0-64,5862453,24833,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 02:25:23,2X2
CLFTEA22,ETS-0-64,5862468,24835,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 05:09:28,2X2
CLFTEA22,ETS-0-64,5862466,24837,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 07:53:34,2X2
CLFTEA22,ETS-0-64,5862450,24815,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 10:37:31,2X2
CLFTEA22,ETS-0-64,5862452,22286,956,N,PS61161DRVR-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 13:04:51,2X2
CLFTEA22,ETS-0-64,5862434,24838,956,N,S61170DRVR2-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 15:44:23,2X2
CLFTEA22,ETS-0-64,5862433,24785,956,N,S61170DRVR2-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 18:23:35,2X2
CLFTEA22,ETS-0-64,5862435,24831,956,N,S61170DRVR2-LK,6504079A,1,09/22/2015 02:06:10,09/23/2015 21:03:05,2X2
CLFTEA60,ETS-2-64,5792042,7294,3043,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/22/2015 07:57:16,3X3
CLFTEA60,ETS-2-64,5792039,13785,3043,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/22/2015 18:59:57,3X3
CLFTEA60,ETS-2-64,5830997,10615,1749,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/23/2015 03:30:28,3X3
CLFTEA60,ETS-2-64,5807356,13783,2487,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/23/2015 14:33:02,3X3
CLFTEA60,ETS-2-64,5832827,6881,1689,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/23/2015 20:04:19,3X3
CLFTEA60,ETS-2-64,5835674,6855,1587,N,546QRTERQ11-G2,6524040A,1,09/22/2015 02:06:10,09/24/2015 01:34:21,3X3
CLFTEA38,ETS-2-64,5865226,16,57.62,N,95377Q4M1-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 02:07:55,4.5X3.5
CLFTEA38,ETS-2-64,5727743,3803,5362,N,95377Q4M1-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 05:11:28,4.5X3.5
CLFTEA38,ETS-2-64,5865225,43,57.62,N,95377Q4M2-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 05:14:31,4.5X3.5
CLFTEA38,ETS-2-64,5727751,3834,5362,N,95377Q4M2-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 08:19:33,4.5X3.5
CLFTEA38,ETS-2-64,5865227,48,57.87,N,D59998Q4M-LQN&,6544140B,1,09/22/2015 02:06:10,09/22/2015 08:22:51,4.5X3.5
CLFTEA38,ETS-2-64,5727056,3609,5387,N,D59998Q4M-LQN&,6544140B,1,09/22/2015 02:06:10,09/22/2015 11:17:05,4.5X3.5
CLFTEA38,ETS-2-64,5866396,33,57.87,N,D95377Q4M-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 11:19:39,4.5X3.5
CLFTEA38,ETS-2-64,5727053,3811,5387,N,D95377Q4M-LQN#,6544140B,1,09/22/2015 02:06:10,09/22/2015 14:23:35,4.5X3.5
CLFTEA58,ETS-2-128,5857416,13540,910,N,5633BRTER-KDG2,6569306A,1,09/22/2015 02:06:10,09/22/2015 06:14:50,3X3
CLFTEA58,ETS-2-128,5857417,13802,910,N,5633BRTER-KDG2,6569306A,1,09/22/2015 02:06:10,09/22/2015 10:28:19,3X3
CLFTEA58,ETS-2-128,5849170,13780,1175,N,65633AKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 14:29:35,3X3
CLFTEA58,ETS-2-128,5852399,13804,1085,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 18:49:24,3X3
CLFTEA58,ETS-2-128,5852408,13473,1085,N,65633BKRTER-G2,6569306A,1,09/22/2015 02:06:10,09/22/2015 23:03:01,3X3
