LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
8046460,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9784,      3047,8046460     ,4410,1,        15.06,      13.79,     29.79,12/06/2015 10:11:13,12/07/2015 02:06:14,CLFTEA78
8046462,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9891,      3047,8046462     ,4410,1,        15.06,      13.79,     29.79,                   ,12/07/2015 02:06:14,
8048619,PS40428RHAR-G2,6X6           ,RHA300       ,      5037,      3047,8048619     ,4410,1,         13.6,      11.64,      29.1,                   ,12/07/2015 02:06:14,
8046464,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      4917,      3047,8046464     ,4410,1,        15.06,      13.79,     29.79,                   ,12/07/2015 02:06:14,
8048622,PS40428RHAR-G2,6X6           ,RHA300       ,      5153,      3047,8048622     ,4410,1,         13.6,      11.64,      29.1,                   ,12/07/2015 02:06:14,
8101307,D97374Q4M-LNKE,4.5X3.5       ,DPC          ,       490,      3045,8101307     ,4410,1,        14.24,       12.4,     29.19,                   ,12/07/2015 02:06:14,
8046125,TPS53311RGTR-L,3X3           ,RGT          ,     13633,      3031,8046125     ,4410,1,        13.23,      12.19,     29.85,                   ,12/07/2015 02:06:14,
8046375,TPS25910RSAR-L,4X4           ,RSA          ,      5695,      3025,8046375     ,4410,1,        13.26,      12.22,     29.79,                   ,12/07/2015 02:06:14,
8047167,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      4870,      3021,8047167     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047163,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9919,      3021,8047163     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047166,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      6187,      3021,8047166     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047164,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9822,      3021,8047164     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047160,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9993,      3021,8047160     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047161,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9463,      3021,8047161     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8047165,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9911,      3021,8047165     ,4410,1,        15.06,      13.79,     29.52,                   ,12/07/2015 02:06:14,
8059513,1315RGFR-G2S2Y,7X5           ,RGFMCM300    ,      3525,      3012,8059513     ,4410,1,        22.77,      17.93,     25.86,                   ,12/07/2015 02:06:14,
8047231,TPS2557DRBR3-R,3X3           ,DRB          ,     13817,      3003,8047231     ,4410,1,        13.03,      11.93,     29.52,                   ,12/07/2015 02:06:14,
8050388,FE030AIRGZR-CK,7X7           ,RGZ          ,      3653,      2987,8050388     ,4410,1,        13.65,      11.72,     28.53,                   ,12/07/2015 02:06:14,
8050379,FE030AIRGZR-CK,7X7           ,RGZ          ,      3791,      2987,8050379     ,4410,1,        13.65,      11.72,     28.53,                   ,12/07/2015 02:06:14,
8048313,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9931,      2985,8048313     ,4410,1,        15.06,      13.79,     29.17,                   ,12/07/2015 02:06:14,
8048314,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      9776,      2985,8048314     ,4410,1,        15.06,      13.79,     29.17,                   ,12/07/2015 02:06:14,
8048315,635KRSNR1-KDG2,4X4           ,RSN300VTT    ,      7367,      2985,8048315     ,4410,1,        15.06,      13.79,     29.17,                   ,12/07/2015 02:06:14,
8048296,PS61176RTER-G2,3X3           ,RTE300       ,     13650,      2965,8048296     ,4410,1,        13.21,      12.14,     29.17,                   ,12/07/2015 02:06:14,
8050781,D97370Q5M-LQN#,6X5           ,DQPCLIP      ,      4338,      2957,8050781     ,4410,1,        14.19,      12.35,     28.32,                   ,12/07/2015 02:06:14,
8050783,D97370Q5M-LQN#,6X5           ,DQPCLIP      ,      4558,      2957,8050783     ,4410,1,        14.19,      12.35,     28.32,                   ,12/07/2015 02:06:14,
8050780,D97370Q5M-LQN#,6X5           ,DQPCLIP      ,      4313,      2957,8050780     ,4410,1,        14.19,      12.35,     28.32,                   ,12/07/2015 02:06:14,
8051521,PS40428RHAR-G2,6X6           ,RHA300       ,      5181,      2954,8051521     ,4410,1,         13.6,      11.64,     28.17,                   ,12/07/2015 02:06:14,
8051522,PS40428RHAR-G2,6X6           ,RHA300       ,      5183,      2954,8051522     ,4410,1,         13.6,      11.64,     28.17,                   ,12/07/2015 02:06:14,
8051519,PS40428RHAR-G2,6X6           ,RHA300       ,      5178,      2954,8051519     ,4410,1,         13.6,      11.64,     28.17,                   ,12/07/2015 02:06:14,
8049441,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      3596,      2907,8049441     ,4410,1,        18.74,      17.93,     28.85,                   ,12/07/2015 02:06:14,
8049444,51315RGFR-LS2Y,7X5           ,RGFMCM       ,      1839,      2907,8049444     ,4410,1,        18.74,      17.93,     28.85,                   ,12/07/2015 02:06:14,
8050351,PS7A3301RGWR-R,5X5           ,RGW          ,      5403,      2898,8050351     ,4410,1,        13.26,      12.22,     28.53,                   ,12/07/2015 02:06:14,
8051728,PS54678RTER-G2,3X3           ,RTE300       ,     13805,      2859,8051728     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8051723,PS54678RTER-G2,3X3           ,RTE300       ,     13628,      2859,8051723     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
