LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE,PKG_size,FLOW
5844408,N1109048RHLR-L,RHL          ,14,15110,758.00,5844408,4410,1,13.2,12.51,7.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5844412,TPS54622RHLR-L,RHL          ,14,11743,758.00,5844412,4410,1,13.2,12.51,7.43,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845049,PS54821RHLR2-R,RHL          ,14,15076,740.00,5845049,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845051,PS54821RHLR2-R,RHL          ,14,14988,740.00,5845051,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845048,PS54821RHLR2-R,RHL          ,14,15103,740.00,5845048,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845045,PS54821RHLR2-R,RHL          ,14,15105,740.00,5845045,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845046,PS54821RHLR2-R,RHL          ,14,11427,740.00,5845046,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845044,PS54821RHLR2-R,RHL          ,14,15027,740.00,5845044,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845041,PS54821RHLR2-R,RHL          ,14,14773,740.00,5845041,4410,1,13.2,12.51,7.26,9/16/2015 5:31,9/16/2015 10:06,CLFTEA14,3.5X3.5,STD
5845052,PS54821RHLR2-R,RHL          ,14,15017,740.00,5845052,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845050,PS54821RHLR2-R,RHL          ,14,15022,740.00,5845050,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845053,PS54821RHLR2-R,RHL          ,14,10478,740.00,5845053,4410,1,13.2,12.51,7.26,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846603,PS54821RHLR2-R,RHL          ,14,10372,695.00,5846603,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846599,PS54821RHLR2-R,RHL          ,14,15116,695.00,5846599,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846600,PS54821RHLR2-R,RHL          ,14,15119,695.00,5846600,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846597,PS54821RHLR2-R,RHL          ,14,15109,695.00,5846597,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846601,PS54821RHLR2-R,RHL          ,14,15113,695.00,5846601,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5849673,PS54821RHLR2-R,RHL          ,14,15113,606.00,5849673,4410,1,13.2,12.51,5.91,                   ,9/16/2015 10:06,,3.5X3.5,STD
5850139,PS54821RHLR2-R,RHL          ,14,15111,596.00,5850139,4410,1,13.2,12.51,5.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5850138,PS54821RHLR2-R,RHL          ,14,15080,596.00,5850138,4410,1,13.2,12.51,5.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5845760,51980ARTVR-G2K,RTV          ,32,7914,811.00,5845760,4410,1,13.49,11.91,7.07,                   ,9/16/2015 10:06,,5X5,STD
5843414,S51220ARTVR-LK,RTV          ,32,6539,789.00,5843414,4410,1,13.2,12.51,7.74,                   ,9/16/2015 10:06,,5X5,STD
5843412,S51220ARTVR-LK,RTV          ,32,7889,789.00,5843412,4410,1,13.2,12.51,7.74,                   ,9/16/2015 10:06,,5X5,STD
5849315,51980ARTVR-G2K,RTV          ,32,7901,707.00,5849315,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5849318,51980ARTVR-G2K,RTV          ,32,7913,707.00,5849318,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5849320,51980ARTVR-G2K,RTV          ,32,7909,707.00,5849320,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5849314,51980ARTVR-G2K,RTV          ,32,7896,707.00,5849314,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5849317,51980ARTVR-G2K,RTV          ,32,7888,707.00,5849317,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5849316,51980ARTVR-G2K,RTV          ,32,7910,707.00,5849316,4410,1,13.49,11.91,6.03,                   ,9/16/2015 10:06,,5X5,STD
5823987,BQ24133RGYR1-L,RGY          ,24,3412,1391.00,5823987,4410,1,12.86,12.19,13.78,9/16/2015 8:32,9/16/2015 10:06,CLFTEA59,5.5X3.5,STD
5829790,BQ24133RGYR-G2,RGY          ,24,6454,1211.00,5829790,4410,1,13.06,12.51,12.11,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835794,BQ24170RGYR-G2,RGY          ,24,6476,1013.00,5835794,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835799,BQ24170RGYR-G2,RGY          ,24,6360,1013.00,5835799,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835801,BQ24170RGYR-G2,RGY          ,24,6370,1013.00,5835801,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835800,BQ24170RGYR-G2,RGY          ,24,6374,1013.00,5835800,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835792,BQ24170RGYR-G2,RGY          ,24,3172,1013.00,5835792,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835798,BQ24170RGYR-G2,RGY          ,24,6401,1013.00,5835798,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835791,BQ24170RGYR-G2,RGY          ,24,3345,1013.00,5835791,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835803,BQ24170RGYR-G2,RGY          ,24,3961,1013.00,5835803,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5835796,BQ24170RGYR-G2,RGY          ,24,6355,1013.00,5835796,4410,1,13.06,12.51,10.12,                   ,9/16/2015 10:06,,5.5X3.5,STD
5831697,CD3211A1RGPR-L,RGPST        ,20,10074,1323.00,5831697,4410,1,14.97,12.67,11.48,                   ,9/16/2015 10:06,,4X4,STRIP
5831686,CD3211A1RGPR-L,RGPST        ,20,10067,1323.00,5831686,4410,1,14.97,12.67,11.48,                   ,9/16/2015 10:06,,4X4,STRIP
5834799,CD3211A1RGPR-L,RGPST        ,20,10047,1223.00,5834799,4410,1,14.97,12.67,10.47,                   ,9/16/2015 10:06,,4X4,STRIP
5834784,CD3211A1RGPR-L,RGPST        ,20,10065,1223.00,5834784,4410,1,14.97,12.67,10.47,                   ,9/16/2015 10:06,,4X4,STRIP
5834791,CD3211A1RGPR-L,RGPST        ,20,10069,1223.00,5834791,4410,1,14.97,12.67,10.47,                   ,9/16/2015 10:06,,4X4,STRIP
5837680,CD3211A1RGPR-L,RGPST        ,20,10077,1119.00,5837680,4410,1,14.97,12.67,9.44,                   ,9/16/2015 10:06,,4X4,STRIP
5837685,CD3211A1RGPR-L,RGPST        ,20,10044,1119.00,5837685,4410,1,14.97,12.67,9.44,                   ,9/16/2015 10:06,,4X4,STRIP
5837684,CD3211A1RGPR-L,RGPST        ,20,9808,1119.00,5837684,4410,1,14.97,12.67,9.44,                   ,9/16/2015 10:06,,4X4,STRIP
5837686,CD3211A1RGPR-L,RGPST        ,20,10066,1119.00,5837686,4410,1,14.97,12.67,9.44,9/16/2015 7:18,9/16/2015 10:06,CLFTEA46,4X4,STRIP
5837683,CD3211A1RGPR-L,RGPST        ,20,5037,1119.00,5837683,4410,1,14.97,12.67,9.44,                   ,9/16/2015 10:06,,4X4,STRIP
5837679,CD3211A1RGPR-L,RGPST        ,20,10077,1119.00,5837679,4410,1,14.97,12.67,9.44,                   ,9/16/2015 10:06,,4X4,STRIP
5840790,CD3211A1RGPR-L,RGPST        ,20,10064,1053.00,5840790,4410,1,15.28,12.67,8.46,                   ,9/16/2015 10:06,,4X4,STRIP
5851155,CD3211A1RGPR-L,RGPST        ,20,10076,754.00,5851155,4410,1,15.28,12.67,5.47,                   ,9/16/2015 10:06,,4X4,STRIP
5782139,CSD87588N-NS2 ,MPAMCMST     ,5,3624,2840.00,5782139,4410,1,14.1,11.64,26.49,                   ,9/16/2015 10:06,,5X2.5,STRIP
5795841,NA300AIDSQR-CK,DSQST        ,10,24832,2389.00,5795841,4410,1,14.7,12.67,22.41,                   ,9/16/2015 10:06,,2X2,STRIP
5824180,NA300AIDSQR-CK,DSQST        ,10,24811,1553.00,5824180,4410,1,14.97,12.67,13.77,9/16/2015 6:17,9/16/2015 10:06,CLFTEA73,2X2,STRIP
5824181,NA300AIDSQR-CK,DSQST        ,10,24497,1553.00,5824181,4410,1,14.97,12.67,13.77,                   ,9/16/2015 10:06,,2X2,STRIP
5825465,NA300AIDSQR-CK,DSQST        ,10,24803,1514.00,5825465,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5825467,NA300AIDSQR-CK,DSQST        ,10,24503,1514.00,5825467,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5825468,NA300AIDSQR-CK,DSQST        ,10,21934,1514.00,5825468,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5825464,NA300AIDSQR-CK,DSQST        ,10,24785,1514.00,5825464,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5825469,NA300AIDSQR-CK,DSQST        ,10,12418,1514.00,5825469,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5825466,NA300AIDSQR-CK,DSQST        ,10,24830,1514.00,5825466,4410,1,14.97,12.67,13.39,                   ,9/16/2015 10:06,,2X2,STRIP
5840948,PS51206DSQR-RK,DSQST        ,10,24825,1050.00,5840948,4410,1,15.28,12.67,8.43,                   ,9/16/2015 10:06,,2X2,STRIP
5821237,PS7A4701RGWR-R,RGW          ,20,3719,1462.00,5821237,4410,1,13.06,12.51,14.61,                   ,9/16/2015 10:06,,5X5,STD
5821240,PS7A4701RGWT-R,RGW          ,20,7678,1462.00,5821240,4410,1,13.06,12.51,14.61,                   ,9/16/2015 10:06,,5X5,STD
5820685,87351Q5D1-NS2Y,DQYCLIP      ,8,7173,1511.00,5820685,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820688,87351Q5D1-NS2Y,DQYCLIP      ,8,3533,1511.00,5820688,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820682,87351Q5D1-NS2Y,DQYCLIP      ,8,4185,1511.00,5820682,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820687,87351Q5D1-NS2Y,DQYCLIP      ,8,6424,1511.00,5820687,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820680,87351Q5D1-NS2Y,DQYCLIP      ,8,7117,1511.00,5820680,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5840739,87351Q5D1-NS2Y,DQYCLIP      ,8,7189,1511.00,5840739,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820675,87351Q5D1-NS2Y,DQYCLIP      ,8,2230,1511.00,5820675,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820681,87351Q5D1-NS2Y,DQYCLIP      ,8,7004,1511.00,5820681,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820683,87351Q5D1-NS2Y,DQYCLIP      ,8,7162,1511.00,5820683,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5840738,87351Q5D1-NS2Y,DQYCLIP      ,8,7009,1511.00,5840738,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820691,87351Q5D1-NS2Y,DQYCLIP      ,8,7168,1511.00,5820691,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820684,87351Q5D1-NS2Y,DQYCLIP      ,8,7056,1511.00,5820684,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820690,87351Q5D1-NS2Y,DQYCLIP      ,8,7187,1511.00,5820690,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820686,87351Q5D1-NS2Y,DQYCLIP      ,8,7194,1511.00,5820686,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5820689,87351Q5D1-NS2Y,DQYCLIP      ,8,7129,1511.00,5820689,4410,1,14.68,13.82,14.8,                   ,9/16/2015 10:06,,5X6,CLIP
5824124,D87352Q5D-NS2Y,DQYCLIP      ,8,7168,1409.00,5824124,4410,1,14.68,13.82,13.78,                   ,9/16/2015 10:06,,5X6,CLIP
5843220,D87352Q5D-NS2Y,DQYCLIP      ,8,7142,1409.00,5843220,4410,1,14.68,13.82,13.78,                   ,9/16/2015 10:06,,5X6,CLIP
5824123,D87352Q5D-NS2Y,DQYCLIP      ,8,7123,1409.00,5824123,4410,1,14.68,13.82,13.78,                   ,9/16/2015 10:06,,5X6,CLIP
5827479,58872Q5D7-NS2Y,DQYCLIP      ,8,5306,1338.00,5827479,4410,1,14.68,13.57,12.82,                   ,9/16/2015 10:06,,5X6,CLIP
5839937,58872Q5D7-NS2Y,DQYCLIP      ,8,7152,943.00,5839937,4410,1,14.74,13.57,8.8,9/16/2015 7:05,9/16/2015 10:06,CLFTEA94,5X6,CLIP
5839947,58872Q5D7-NS2Y,DQYCLIP      ,8,7183,943.00,5839947,4410,1,14.74,13.57,8.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830840,58872Q5D7-NS2Y,DQYCLIP      ,8,6865,643.00,5830840,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830836,58872Q5D7-NS2Y,DQYCLIP      ,8,7194,643.00,5830836,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830838,58872Q5D7-NS2Y,DQYCLIP      ,8,7027,643.00,5830838,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830835,58872Q5D7-NS2Y,DQYCLIP      ,8,7185,643.00,5830835,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830843,58872Q5D7-NS2Y,DQYCLIP      ,8,7166,643.00,5830843,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830841,58872Q5D7-NS2Y,DQYCLIP      ,8,7158,643.00,5830841,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830834,58872Q5D7-NS2Y,DQYCLIP      ,8,7194,643.00,5830834,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830842,58872Q5D7-NS2Y,DQYCLIP      ,8,7173,643.00,5830842,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830839,58872Q5D7-NS2Y,DQYCLIP      ,8,3578,643.00,5830839,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5848307,58872Q5D7-NS2Y,DQYCLIP      ,8,7088,643.00,5848307,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5847085,58872Q5D7-NS2Y,DQYCLIP      ,8,6545,643.00,5847085,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5830833,58872Q5D7-NS2Y,DQYCLIP      ,8,3532,643.00,5830833,4410,1,8.75,13.57,11.8,                   ,9/16/2015 10:06,,5X6,CLIP
5833942,58872Q5D7-NS2Y,DQYCLIP      ,8,6970,545.00,5833942,4410,1,8.75,13.57,10.81,                   ,9/16/2015 10:06,,5X6,CLIP
5833931,58872Q5D7-NS2Y,DQYCLIP      ,8,7141,545.00,5833931,4410,1,8.75,13.57,10.81,                   ,9/16/2015 10:06,,5X6,CLIP
5833933,58872Q5D7-NS2Y,DQYCLIP      ,8,7169,545.00,5833933,4410,1,8.75,13.57,10.81,                   ,9/16/2015 10:06,,5X6,CLIP
5833937,58872Q5D7-NS2Y,DQYCLIP      ,8,7067,545.00,5833937,4410,1,8.75,13.57,10.81,                   ,9/16/2015 10:06,,5X6,CLIP
5833932,58872Q5D7-NS2Y,DQYCLIP      ,8,7091,545.00,5833932,4410,1,8.75,13.57,10.81,                   ,9/16/2015 10:06,,5X6,CLIP
5849242,TPS2231RGPR-B ,RGP          ,20,7655,623.00,5849242,4410,1,12.93,12.19,6.04,                   ,9/16/2015 10:06,,4X4,STD
5849244,TPS2231RGPR-B ,RGP          ,20,5024,623.00,5849244,4410,1,12.93,12.19,6.04,                   ,9/16/2015 10:06,,4X4,STD
5821906,1312DRCR1-G2KY,DRCST300     ,10,13820,1620.00,5821906,4410,1,14.97,12.67,14.45,                   ,9/16/2015 10:06,,3X3,STD
5821910,1312DRCR1-G2KY,DRCST300     ,10,11721,1620.00,5821910,4410,1,14.97,12.67,14.45,                   ,9/16/2015 10:06,,3X3,STD
5823996,TPS2557DRBR3-R,DRB          ,8,6889,1391.00,5823996,4410,1,12.86,12.19,13.78,                   ,9/16/2015 10:06,,3X3,STD
5838093,A2314AIDRBR-CK,DRB          ,8,13795,1330.00,5838093,4410,1,13.02,8.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5826619,TPS2557DRBR3-R,DRB          ,8,8891,1324.00,5826619,4410,1,12.86,12.19,13.11,                   ,9/16/2015 10:06,,3X3,STD
5826366,TPS73701DRBR-B,DRB          ,8,13795,1324.00,5826366,4410,1,12.86,12.19,13.12,                   ,9/16/2015 10:06,,3X3,STD
5827514,A2006D1DRBR-RK,DRB          ,8,13675,1281.00,5827514,4410,1,13.06,12.51,12.81,                   ,9/16/2015 10:06,,3X3,STD
5828954,TPS73701DRBR-B,DRB          ,8,13790,1251.00,5828954,4410,1,12.86,12.19,12.38,9/16/2015 5:00,9/16/2015 10:06,CLFTEA5,3X3,STD
5828955,TPS73701DRBR-B,DRB          ,8,13821,1251.00,5828955,4410,1,12.86,12.19,12.38,                   ,9/16/2015 10:06,,3X3,STD
5828957,TPS73701DRBR-B,DRB          ,8,13776,1251.00,5828957,4410,1,12.86,12.19,12.38,                   ,9/16/2015 10:06,,3X3,STD
5828944,PS40041DRBR-B ,DRB          ,8,7097,1251.00,5828944,4410,1,12.86,12.19,12.38,                   ,9/16/2015 10:06,,3X3,STD
5828956,TPS73701DRBR-B,DRB          ,8,13710,1251.00,5828956,4410,1,12.86,12.19,12.38,                   ,9/16/2015 10:06,,3X3,STD
5830718,TPS2557DRBR3-R,DRB          ,8,13779,1193.00,5830718,4410,1,12.86,12.19,11.8,                   ,9/16/2015 10:06,,3X3,STD
5833973,TPS2557DRBR3-R,DRB          ,8,12509,1094.00,5833973,4410,1,12.86,12.19,10.81,                   ,9/16/2015 10:06,,3X3,STD
5833977,TPS2557DRBR3-R,DRB          ,8,13818,1094.00,5833977,4410,1,12.86,12.19,10.81,9/16/2015 8:52,9/16/2015 10:06,CLFTEA22,3X3,STD
5835867,TPS2557DRBR3-R,DRB          ,8,10784,1025.00,5835867,4410,1,12.86,12.19,10.12,                   ,9/16/2015 10:06,,3X3,STD
5835865,TPS2557DRBR3-R,DRB          ,8,13763,1025.00,5835865,4410,1,12.86,12.19,10.12,                   ,9/16/2015 10:06,,3X3,STD
5835862,TPS2557DRBR3-R,DRB          ,8,10698,1025.00,5835862,4410,1,12.86,12.19,10.12,                   ,9/16/2015 10:06,,3X3,STD
5835664,A2314AIDRBR-CK,DRB          ,8,6903,1013.00,5835664,4410,1,13.02,12.47,10.13,9/16/2015 8:33,9/16/2015 10:06,CLFTEA13,3X3,STD
5835666,CC24610DRBR-GK,DRB          ,8,7185,1013.00,5835666,4410,1,13.06,12.51,10.13,                   ,9/16/2015 10:06,,3X3,STD
5836630,TPS2557DRBR3-R,DRB          ,8,13703,993.00,5836630,4410,1,12.86,12.19,9.81,                   ,9/16/2015 10:06,,3X3,STD
5838097,A2314AIDRBR-CK,DRB          ,8,13754,930.00,5838097,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838098,A2314AIDRBR-CK,DRB          ,8,11287,930.00,5838098,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838088,A2314AIDRBR-CK,DRB          ,8,13813,930.00,5838088,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838092,A2314AIDRBR-CK,DRB          ,8,13764,930.00,5838092,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838094,A2314AIDRBR-CK,DRB          ,8,13797,930.00,5838094,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838095,A2314AIDRBR-CK,DRB          ,8,13774,930.00,5838095,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838096,A2314AIDRBR-CK,DRB          ,8,13796,930.00,5838096,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838090,A2314AIDRBR-CK,DRB          ,8,13820,930.00,5838090,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838089,A2314AIDRBR-CK,DRB          ,8,13804,930.00,5838089,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5838091,A2314AIDRBR-CK,DRB          ,8,13793,930.00,5838091,4410,1,13.02,12.47,9.29,                   ,9/16/2015 10:06,,3X3,STD
5839817,TPS2557DRBR3-R,DRB          ,8,6895,900.00,5839817,4410,1,12.93,12.19,8.8,                   ,9/16/2015 10:06,,3X3,STD
5841135,CC24610DRBR-CK,DRB          ,8,13819,852.00,5841135,4410,1,13.2,12.51,8.38,                   ,9/16/2015 10:06,,3X3,STD
5841258,A2314AIDRBR-CK,DRB          ,8,13777,850.00,5841258,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841253,A2314AIDRBR-CK,DRB          ,8,13811,850.00,5841253,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841250,A2314AIDRBR-CK,DRB          ,8,13772,850.00,5841250,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841256,A2314AIDRBR-CK,DRB          ,8,13791,850.00,5841256,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841252,A2314AIDRBR-CK,DRB          ,8,13778,850.00,5841252,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841261,A2314AIDRBR-CK,DRB          ,8,13806,850.00,5841261,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841254,A2314AIDRBR-CK,DRB          ,8,13719,850.00,5841254,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5841251,A2314AIDRBR-CK,DRB          ,8,13818,850.00,5841251,4410,1,13.17,12.47,8.35,                   ,9/16/2015 10:06,,3X3,STD
5856462,A6204A1DRBR-UC,DRB          ,8,5090,444.00,5856462,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856459,A6204A1DRBR-UC,DRB          ,8,5135,444.00,5856459,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856467,A6204A1DRBR-UC,DRB          ,8,7823,444.00,5856467,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856470,A6204A1DRBR-UC,DRB          ,8,7811,444.00,5856470,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856458,A6204A1DRBR-UC,DRB          ,8,7829,444.00,5856458,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856466,A6204A1DRBR-UC,DRB          ,8,7802,444.00,5856466,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856468,A6204A1DRBR-UC,DRB          ,8,5090,444.00,5856468,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856457,A6204A1DRBR-UC,DRB          ,8,7785,444.00,5856457,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856463,A6204A1DRBR-UC,DRB          ,8,7825,444.00,5856463,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856465,A6204A1DRBR-UC,DRB          ,8,5104,444.00,5856465,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856469,A6204A1DRBR-UC,DRB          ,8,7832,444.00,5856469,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856461,A6204A1DRBR-UC,DRB          ,8,7824,444.00,5856461,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856471,A6204A1DRBR-UC,DRB          ,8,5146,444.00,5856471,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856464,A6204A1DRBR-UC,DRB          ,8,7836,444.00,5856464,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5856460,A6204A1DRBR-UC,DRB          ,8,7811,444.00,5856460,4410,1,5.43,4.1,3.65,                   ,9/16/2015 10:06,,3X3,STD
5844615,CSD17576Q5B1-N,DNKCLIP      ,8,3590,845.00,5844615,4410,1,15.29,13.66,7.37,                   ,9/16/2015 10:06,,5X6,CLIP
5848531,CSD17576Q5B1-N,DNKCLIP      ,8,7200,730.00,5848531,4410,1,15.29,13.66,6.21,                   ,9/16/2015 10:06,,5X6,CLIP
5848537,CSD17576Q5B1-N,DNKCLIP      ,8,7199,730.00,5848537,4410,1,15.29,13.66,6.21,                   ,9/16/2015 10:06,,5X6,CLIP
5848538,CSD17576Q5B1-N,DNKCLIP      ,8,4868,730.00,5848538,4410,1,15.29,13.66,6.21,9/16/2015 8:11,9/16/2015 10:06,CLFTEA55,5X6,CLIP
5848534,CSD17576Q5B1-N,DNKCLIP      ,8,7193,730.00,5848534,4410,1,15.29,13.66,6.21,                   ,9/16/2015 10:06,,5X6,CLIP
5851835,CSD17576Q5B1-N,DNKCLIP      ,8,7166,637.00,5851835,4410,1,15.29,13.66,5.28,                   ,9/16/2015 10:06,,5X6,CLIP
5851830,CSD17576Q5B1-N,DNKCLIP      ,8,7153,637.00,5851830,4410,1,15.29,13.66,5.28,                   ,9/16/2015 10:06,,5X6,CLIP
5854373,CSD17576Q5B1-N,DNKCLIP      ,8,7199,545.00,5854373,4410,1,15.29,13.66,4.37,                   ,9/16/2015 10:06,,5X6,CLIP
5672538,PS65168RSBR1-R,RSB          ,40,7704,6320.00,5672538,4410,1,14.78,12.51,61.48,                   ,9/16/2015 10:06,,5X5,STD
5817496,PS65023RSBR1-R,RSB          ,40,3912,1578.00,5817496,4410,1,13.06,12.51,15.78,                   ,9/16/2015 10:06,,5X5,STD
5817492,PS65023RSBR1-R,RSB          ,40,6153,1578.00,5817492,4410,1,13.06,12.51,15.78,                   ,9/16/2015 10:06,,5X5,STD
