LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5364394,3315RGFR-G2S2Y,RGFMCM300    ,40 ,      3627,     21.29,5364394,4410,1,        28.44,      24.43,     17.83,                   ,05/07/2015 02:06:12,
4946788,4296RGER-G2QR&,RGESTLLF300  ,24 ,      2997,    175.71,4946788,4410,1,        16.42,      13.77,    173.61,                   ,05/07/2015 02:06:12,
5374304,546QRTERQ11-G2,RTE300       ,16 ,     13772,     15.38,5374304,4410,1,        17.35,      16.58,     15.15,                   ,05/07/2015 02:06:12,
5385069,65633AKRTER-G2,RTE300       ,16 ,     13810,     12.37,5385069,4410,1,        15.03,      14.21,      12.1,                   ,05/07/2015 02:06:12,
5385068,65633AKRTER-G2,RTE300       ,16 ,     13580,     12.37,5385068,4410,1,        15.03,      14.21,      12.1,                   ,05/07/2015 02:06:12,
5346293,BQ24170RGYR-G2,RGY          ,24 ,      6451,         1,5346293,4410,1,         15.1,      14.29,     23.12,                   ,05/07/2015 02:06:12,
5349634,BQ25892RTWR-G2,RTWST300     ,24 ,     10077,     23.31,5349634,4410,1,         15.5,      13.77,     22.12,                   ,05/07/2015 02:06:12,
5384045,CSD59963Q5M-LN,DQPCLIP      ,12 ,      3364,     13.51,5384045,4410,1,        20.52,      18.86,      12.4,                   ,05/07/2015 02:06:12,
5395900,D3211A1RGPR-G2,RGPST300     ,20 ,     10044,     10.39,5395900,4410,1,        15.64,      13.77,      9.07,                   ,05/07/2015 02:06:12,
5395905,D3211A1RGPR-G2,RGPST300     ,20 ,     10076,     10.39,5395905,4410,1,        15.64,      13.77,      9.07,                   ,05/07/2015 02:06:12,
5369382,D74110RVFR2-LN,RVFCLIP      ,40 ,      3387,         1,5369382,4410,1,        20.52,      18.86,     16.47,                   ,05/07/2015 02:06:12,
5386195,NA300AIDSQR-CK,DSQST        ,10 ,     24720,     13.21,5386195,4410,1,        15.77,      13.77,     11.75,                   ,05/07/2015 02:06:12,
5380137,PS54821RHLR2-R,RHL          ,14 ,     15098,     13.73,5380137,4410,1,         15.1,      14.29,     13.47,                   ,05/07/2015 02:06:12,
5385010,PS54821RHLR2-R,RHL          ,14 ,     12294,     12.36,5385010,4410,1,         15.1,      14.29,      12.1,                   ,05/07/2015 02:06:12,
5422612,PS65148CRHBR-U,RHB          ,32 ,      6290,      2.23,5422612,4410,1,          5.6,       4.23,      1.41,                   ,05/07/2015 02:06:12,
5374446,Q24192RGER-G2Y,RGE300LLF    ,24 ,      9822,      15.8,5374446,4410,1,        15.82,      14.57,      15.1,                   ,05/07/2015 02:06:12,
